OBJECTID,GROUP_NAME,GROUP_ID,COMB_DEP_IDs,COMB_NAMES,COMB_DMEA,LONGITUDE,LATITUDE,STATE,COUNTY,COMM_PRIM,COMM_SEC_TER,DEP_TYPE,WORK_TYPE,MODEL,ALTERATION,REFS,PROD_t,PROD_pct_WO3,PROD_WO3_t,PROD_WO3_stu,RESOUR_t,RESOUR_pct_WO3,RESOUR_WO3,RANK,URL
335,Tule Indian Reservation,335,10008689,Tule Indian Reservation,,-118.7777283,36.0243503,California,Tulare,,W,,,,,"Goodwin, 1958 | Lemmon and Tweto, 1962",,,,,,,,3,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10008689
336,Yokohl Valley,336,10214539 | 10035185,Yokohl Valley,,-119.0167523,36.2917942,California,Tulare,W,W,,,,,"Goodwin, 1958",,,,,,,,3,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10214539
337,Anita No 1,337,10141433,Anita No 1,,-119.8800258,37.7981433,California,Tuolumne,W,,,,,,"Logan, 1949",,,,,,,,1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10141433
338,Bigelow,338,10166081,Bigelow | Mc Mahon | Bigelow Group,3498,-119.6227977,38.1635897,California,Tuolumne,W,,,,,,"WFOC MPF NO. 0061090812 | USBM OFR MLA 49-82 | Tooker and others, 1970",,,,,,,,1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10166081
339,Buckskin,339,10117641,Buckskin,,-119.6341496,38.1632119,California,Tuolumne,W,,,,,,WFOC MPF NO. 0061090879 | USBM OFR 49-82,,,,,,,,1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10117641
340,Dorothy Lake,340,10141719 | 10101391,Dorothy Lake,,-119.601777,38.1735741,California,Tuolumne,W,,,,,,"Lemmon and Tweto, 1962 | Logan, 1949 | Tooker and others, 1970",,,,,,,,2,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10141719
341,Eleven Kids,341,10214533,Eleven Kids,,-119.617672,38.1718211,California,Tuolumne,W,,,,,,"USBM OFR MLA 49-82 | WFOC MPF NO. 0061090880 | USGS BULL. 1261-G, PP 63.",,,,,,,,1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10214533
342,High Sierra,342,10165536,High Sierra,,-119.6693457,38.1467541,California,Tuolumne,W,,,,,,WFOC MPF NO. 0061090881 | USBM OFR MLA 49-82,,,,,,,,1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10165536
343,Molander Tungsten,343,10238875,Molander Tungsten,,-119.8440485,37.8225867,California,Tuolumne,W,,,,,,"Higgins, 1997, p. A45 (ftp://ftp.consrv.ca.gov/pub/dmg/pubs/ofr/OFR_97-09/OFR_97_09_Text.pdf)",,,,,,,,1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10238875
344,Montezuma,344,10214522 | 10077986,Montezuma,2860,-119.6202146,38.1734429,California,Tuolumne,W,,,,,,"Kerr, 1940 | USBM OFR MLA 49-82 | WFOC MPF NO. 0061090811 | Tooker and others, 1970",10.88621688,2.15,23.40536629,25.8,,,,4,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10214522
345,Snow Lake,345,10166326,Snow Lake,,-119.6219487,38.1710688,California,Tuolumne,W,,,,,,"Tooker, 1970 | WFOC MPF NO. 0061090882 | Spurr, 1908 | USBM OFR MLA 49-82",,,,,,,,1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10166326
346,Tamarack,346,10287331,Garnet | James Finley | Tamarack | Jan Cavanaugh,,-119.6750957,38.1406448,California,Tuolumne,W,,,,,,,,,,,,,,1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10287331
347,Unidentified Tuolumne,347,10141722,Unidentified,,-119.6749996,38.1441263,California,Tuolumne,W,,,,,,,,,,,,,,1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10141722
348,Whittle Property,348,10239023,Whittle Property,,-119.6622228,38.1548667,California,Tuolumne,W,,,,,,"Tooker and others, 1970",,,,,,,,1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10239023
349,Alex Eske Mine,349,10014344 | 10043777 | 10223253 | 10043767,Alex Eske Tungsten | Tactite Thursday | Alex Eske Mine | Brunswick Tungsten Group | Bobolink | Tactite and Thursday Tungsten Mine,,-119.6557449,39.0923599,Nevada,Carson City,W,CU,,,42: W skarn,,"Johnson and Benson, 1963 | Stager and Tingley, 1988 | Moore, 1969 | Overton, 1947",,,0,9,,,,4,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10014344
350,Bunker Hill Mine,350,10043769,Bunker Hill Mine | Empress Group Nbmg # 3662,,-119.6740967,39.1175317,Nevada,Carson City,"AU, CU, AG",W,Vein,,,The Workings At The Surface Have Been Mined Forming A Moderate-Sized Pit Where The Flat Lying Vein Is In Contact With A Highly Altered Meta-Limestone.,"Moore, 1969",,,,,,,,2,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10043769
351,Capitol Mine,351,10014524,Capitol Mine | Heritage,,-119.689109,39.1195489,Nevada,Carson City,W,FE,,,,,"Stager and Tingley, 1988",,,88.90410452,98,,,,2,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10014524
352,Carson Mine,352,10295960 | 10094670,Carson Mine,,-119.7666586,39.2081664,Nevada,Carson City,"AU, W","PB, AG, W",Unknown,,,,"Moore, 1969 | Stager and Tingley, 1988",,,0,,,,,1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10295960
353,Dixon,353,10043765 | 10296288,Dixon | Dixon Brothers | Dixon Manganese-Tungsten Deposit,,-119.6155216,39.1709536,Nevada,Carson City,"MN, W",MN,,,156: Epithermal Mn | ,Silicification | ,"Lemmon and Tweto, 1962 | Stager and Tingley, 1988 | Moore, 1969",,,0,,,,,1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10043765
354,Kings Canyon Mine,354,10097887 | 10222923,Colony Tungsten ? | Kings Canyon Mine,,-119.8285855,39.1363412,Nevada,Carson City,W,,Contact Metasomatic,,42: W skarn,,"Stager and Tingley, 1988 | John and Bliss, 1993",37,0.73,0.27,3,,,,5,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10097887
355,Mine Claims,355,10043783,Mine Claims,,-119.7429973,39.2223363,Nevada,Carson City,W,,,,42: W skarn,,"Bingler, 1977 | Stager and Tingley, 1988",,,0,,,,,3,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10043783
356,Valley View (Carson City),356,10043778 | 10008821 | 10305313,Mctarnahan Hill | Valley View | Valley View Mine,,-119.672164,39.1104391,Nevada,Carson City,W,"PB, AG, HG",,,42: W skarn,Silicification | ,"Bailey and Phoenix, 1944 | Lemmon and Tweto, 1962 | Stager and Tingley, 1988 | Moore, 1969 | Overton, 1947",,,126.0986789,139,,,,4,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10043778
357,Berg Claims,357,10047602 | 10047599 | 10047601,West Side Mines In Part | NBMG Sample Site 3876 | Berg Claims | NBMG Sample Site 3800 | NBMG Sample Site 3873. | NBMG Sample Site 3874,,-118.1253246,39.3287152,Nevada,Churchill,"PB, ZN, AG, W","MN, CD, MO, BE, AG, BI, B-Borates, Metal, NB (Columbium), PB, CU, ZN, TI, V, W, CA, FE",,,72: Polymetallic replacement, | Silicification,"Willden and Speed, 1974",,,,,,,,2,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10047602
358,"Big Dea, Silver Duke Claims",358,10173683 | 10047600,Silver Duke Claims | NBMG Sample Site 3875 | Big Dea,,-118.120695,39.3323058,Nevada,Churchill,"ZN, PB, AG","CU, MO, ZN, AG, W",,,,,"Willden and Speed, 1974",,,,,,,,1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10173683
359,Buena Vista Placer Mine,359,10305273,Buena Vista Placer Mine,,-118.2218504,39.8485602,Nevada,Churchill,W,,,,,,,,,,,,,,1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305273
360,Chalk Mountain Mine,360,10246256,Chalk Mountain Mine | Alona Mines,,-118.1163566,39.3159436,Nevada,Churchill,PB,"CU, MO, ZN, AU, U, AG, W",,,,,"Garside, 1973 | Schilling, 1962 | Willden and Speed, 1974 | USBM IC 7093, 1940, P. 18-19.",,,,,,,,1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10246256
361,Copper Queen Mine,361,10111435,NBMG Sample Site 2995 | Copper Queen Mine,,-118.8305108,39.9939586,Nevada,Churchill,"CU, W",,,,42: W skarn,,"Willden and Speed, 1974 | Stager and Tingley, 1988",,,0,,,,,3,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10111435
362,Fireball Ridge,362,10310505 | 10047489,Fireball Ridge | NBMG Sample Site 2882,,-119.0886646,39.87416,Nevada,Churchill,"CU, PB, AU, AG, W","ZN, W",vein,Surface | Underground,"150: Epithermal vein, Comstock",,"Long and others, 1998 | Schilling, 1989 | Willden and Speed, 1974 | Bonham and others, 1985 | Schilling, 1988",,,,,,,,1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10310505
363,Gila Peak Mine,363,10294636 | 10045374,Crescent Canyon Deposit | Crescent Canyon Prospect | Gila Peak Mine,,-117.8154788,39.6843721,Nevada,Churchill,W,,,,42: W skarn," | Silication, Skarn Furmation","Willden and Speed, 1974 | Stager and Tingley, 1988 | John and Bliss, 1993",91,0.5,0.46,44,,,,5,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10294636
364,Gold King Mine,364,10045361,Central Jessup District | Gold King Claim and Valley King Claims,,-118.8798914,39.9467554,Nevada,Churchill,"AU, AG",W,,Underground,"150: Epithermal vein, Comstock",,"Vanderburg, 1940 | Willden and Speed, 1974 | Stager and Tingley, 1988",,,0,,,,,2,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10045361
365,Granite Mine,365,10043754 | 10222537,Bonanza King Group | United Tungsten Property? | Granite Mine | Hardscrabble Claim | Bluff,,-118.6916499,39.9998435,Nevada,Churchill,W,,,,42: W skarn,,"Hess and Larsen, 1922 | Willden and Speed, 1974 | Bonham and others, 1985 | Vanderburg, 1940 | USBM IC 7093, 1940, P. 52. | Stager and Tingley, 1988 | John and Bliss, 1993",914,1,9.14,17,,,,5,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10043754
366,Hard-To-Find Mine,366,10043746 | 10173727 | 10270121 | 10148385,NBMG Sample Site 2996 | Hard-To-Find Mine | Unnamed Prospect,,-118.8231891,39.9886684,Nevada,Churchill,"CU, AG, W","MO, CU, AG, Crushed/Broken, W, Stone",,,42: W skarn,,"Willden and Speed, 1974 | Stager and Tingley, 1988",,,0,,,,,3,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10043746
367,Hilltop Mine,367,10072142 | 10045377 | 10246188 | 10008792 | 10280520 | 10294612,Tungsten Mountain Mine | Scott Prospect | Tungsten Mountain Mine and Mill | Hilltop Mine,"3180, 4795",-117.7112576,39.6822673,Nevada,Churchill,"AU, AG, W","AS, MO, PB, ZN, W",Contact Metamorphic,,42: W skarn,Silication |  |  | ,"Lemmon and Tweto, 1962 | Schilling, 1962 | Willden and Speed, 1974 | Stager and Tingley, 1988 | John and Bliss, 1993",3613,1,36.13,3981,,,,5,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10072142
368,Hoyt Mine,368,10014314 | 10289189,Coplan | Hoyt Mine | Delongchamps | Blue Jacket,,-117.7655092,39.771642,Nevada,Churchill,"AG, PB","ZN, AG, SB, W",,,,,"Stager and Tingley, 1988",,,6.35029318,7,,,,2,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10014314
369,Jessup Gold Prospect,369,10310348,San Jacinto Zone | Valley King claims (Central Jessup district) | North Jessup Property | Jessup Gold Prospect | Central Jessup District | San Jacinto West Zone | Gold King claim (Central Jessup district) | San Jacinto South Zone,,-118.8601144,39.9571723,Nevada,Churchill,"AU, AG","AS, HG, W, SB",vein; some placer,,"150: Epithermal vein, Comstock","""There is widespread argillic and limonitic alteration with associated silicification and mineralization. Altered volcanic rocks show characteristically anomalous geochemical signatures in mercury, arsenic, and antimony. Alteration is that typically asso","Vanderburg, 1940 | Long and others, 1998 | Willden and Speed, 1974 | NBMG MI-96, MI-97, MI-98",,,,,,,,2,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10310348
370,Jolly Rodger Claims,370,10047672 | 10047670,NBMG Sample Site 3948 | NBMG Sample Site 3950 | Jolly Rodger Claims,,-118.3073526,39.4603455,Nevada,Churchill,"CU, MO, AG, W","MN, MO, CU, PB, ZN, AG",,,"42: W skarn | 80: Porphyry Mo, low-F"," | Sericitization, Kaolinization","Willden and Speed, 1974",,,,,,,,3,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10047672
371,Jones Scheelite Mine,371,10173995 | 10173020 | 10047677 | 10246726,Twilight Mine | Jones Scheelite Mine,,-118.3628594,39.2601444,Nevada,Churchill,W,,,,42: W skarn,,"Stager and Tingley, 1988",,,0.90718474,1,,,,4,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10173995
372,Midnight Mine,372,10047630 | 10047628 | 10047656 | 10172833 | 10008833 | 10246432,Midday Claims | Midnight Bell Flat | Homestake Group | Midnight Mine | Midday Mine | Bell Flat Mine | Slate Mine,3268,-118.1960354,39.1128733,Nevada,Churchill,W,MO,Contact Metamorphic | Unknown,,42: W skarn,,"Lemmon and Tweto, 1962 | Stager and Tingley, 1988 | Willden and Speed, 1974 | John and Bliss, 1993",4,0.5,0.2,22,,,,5,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10047630
373,NBMG Sample Site 3882,373,10047595,NBMG Sample Site 3882,,-118.1331647,39.304255,Nevada,Churchill,W,,,,,Silicification,"Willden and Speed, 1974",,,,,,,,2,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10047595
374,Payday and Lobo Claims,374,10101884 | 10221450 | 10246812 | 10148682,United Tungsten PropertyUnited Tungsten | Payday and Lobo Claims | United Tungsten Prospect Area | Lobo and Pay Day Tungsten | Unnamed Prospect,,-118.7263466,39.9962425,Nevada,Churchill,W,,Contact Metamorphic,,42: W skarn,,"Stager and Tingley, 1988 | Bonham and others, 1985 | John and Bliss, 1993",2722,1.67,45.46,18,,,,5,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10101884
375,Popcorn Prospect,375,10047674 | 10173723 | 10270461 | 10014365 | 10097313,La Plata Project | NBMG Sample Site 3946 | Popcorn Prospect | Short Day Claim Group | Wrangell,,-118.3032499,39.451543,Nevada,Churchill,"MO, CU, W","MN, MO, CU, AG, V, W",Contact Metamorphic | Vein,,46: W veins | 42: W skarn,,"Willden and Speed, 1974 | Stager and Tingley, 1988",,,0,,,,,3,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10047674
376,Quik-Tung Mine,376,10103919 | 10111472 | 10310504 | 10221694 | 10103795,Quick - Tung Property | Quick-Tung Tungsten Mine | Colorado Deposit | Quik-Tung Mine | Fisk Tungsten Mine | NBMG Sample Site 3301 | Fondaway Canyon Mine,,-118.2050818,39.8039427,Nevada,Churchill,"AU, W","BA-Barite, AG, SB, AS, W, HG, FE",FAULT ZONE,,172: Carbonate-hosted Au-Ag | 173: Sediment-hosted Au,Silicification,"NBMG  MI-1984-MI-1997 |  | Lemmon and Tweto, 1962 | Long and others, 1998 | Bonham, 1987 | Press Clippings, 1983-1990 | Willden and Speed, 1974 | Lawrence, 1963 | Tenneco Minerals Company, 1989, Draft Environmental Assessment for the Tenneco Minerals Comp",,,0.90718474,1,,,,2,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10103919
377,Red Ant Mine,377,10047688 | 10173443,Red Bird | East End | Red Ant Mine | Big Chief | V. Cye Cox | Mccoy | Revely | South Sand Springs,2288,-118.4040078,39.1485948,Nevada,Churchill,W,CU,,,42: W skarn,,"Willden and Speed, 1974 | Stager and Tingley, 1988",,,,,,,,3,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10047688
378,Red Top Mine,378,10104134 | 60000037 | 10221614 | 10246472,Red Top Scheelite Mine | NBMG Sample Sites 3861 | Red Top Mine | 3862 | 3863 | Sand Springs District,2288,-118.3484424,39.259582,Nevada,Churchill,W,,SKARN,,42: W skarn,,"Lemmon and Tweto, 1962 | Stager and Tingley, 1988 | Willden and Speed, 1974 | John and Bliss, 1993",838,0.75,6.285,265,,,,5,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10104134
379,Scheelite Queen Prospect,379,10098695 | 10294599,Jimmy-W Mine | Scheelite Queen Prospect | Jimmy-W.,,-118.4024301,39.129086,Nevada,Churchill,W,,,,42: W skarn,,"Willden and Speed, 1974 | Stager and Tingley, 1988 | John and Bliss, 1993",54,0.5,0.27,21,,,,5,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10098695
380,St. Anthony Mine,380,10103920 | 10197548 | 10221492 | 10149346 | 10271433 | 10294589,"St Anthony Mine | Procidence, | Unknown Name Prospect Tungsten | Providence | Tip Top and Fairmont ClaimsBrowns | St. Anthony Mine | Unknown Name Tungsten Mine | Toy Mine: Anderson Claims  Browns | Tungsten Prospect | NBMG Sample Sites 2998 and 2999.",,-118.7072432,39.9881851,Nevada,Churchill,"AU, W","PB, CU, MO, ZN, AU, F-Fluorite, W",, Underground,42: W skarn,,"Hess and Larsen, 1922 | USBM IC 7093, 1940, P. 51-52. | Lemmon and Tweto, 1962 | Willden and Speed, 1974 | Bonham and others, 1985 | Stager and Tingley, 1988 | John and Bliss, 1993",15366,1.35,27.44,22859,,,,5,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10103920
381,Stardust Claims,381,10047690 | 10294271 | 10047689 | 10047683 | 10173344,Shamrock Claims #2 and #3 | Garnet | Standard Tungsten Claims | Unnamed Prospect | Corona | Snowflower Group | NBMG Sample Sites #3856 | NBMG Sample Site 3858 | North Sand Springs Range | Stardust Claims | 3857.,,-118.327925,39.2683621,Nevada,Churchill,"CU, W","MN, CU, MO, PB, ZN, W",Contact Metamorphic,,42: W skarn,,"Stager and Tingley, 1988 | Willden and Speed, 1974 | John and Bliss, 1993",264,1,2.64,291,,,,5,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10047690
382,Sunshine No. 1 & 2,382,10148626,Sunshine No. 1 & 2,,-118.337115,39.280504,Nevada,Churchill,AU,"AG, W",,,,,,,,,,,,,1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10148626
383,Treasure Hill Claims,383,10047591,Treasure Hill Claims | NBMG Sample Site 3878,,-118.131527,39.3237951,Nevada,Churchill,PB,"MO, ZN, W",Vein,,,,"Willden and Speed, 1974",,,,,,,,1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10047591
384,Unknown (Churchill),384,10289431,Unknown Name Prospect Tactite,,-118.9008114,39.7736366,Nevada,Churchill,AU,W,,,,,,,,,,,,,3,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10289431
385,Unnamed Prospect Chalk Mountain,385,10221430,Unnamed Prospect,,-118.114186,39.330075,Nevada,Churchill,PB,"CU, ZN, AG, W",,,,,,,,,,,,,1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10221430
386,A & C Prospect,386,10124695 | 10037749,A & C Prospect | Anderson and Cornell Property | A and C Mine,,-119.5449961,38.7297546,Nevada,Douglas,W,"PB, AS, ZN",,,,,"Stager and Tingley, 1988 | John and Bliss, 1993",4,1.6,0.6,6,,,,5,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10124695
387,Boulder Hill Mine,387,10103623 | 10037758 | 10092957,N Section 31 Prospect | Boulder Hill Mine | NBMG Sample Site #4281 | Boulder Hill Claims South,,-119.3416735,38.696452,Nevada,Douglas,"CU, AG, W","F-Fluorite, W",,,,,"Moore, 1969",,,,,,,,3,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10103623
388,Divide Mine,388,10103622 | 10246178,Last Laugh/Divide Mines | Short Shot | B. and C. | Hillside | Snowbird? | Divide Mine,"0142, 2696, 3363",-119.5960716,38.8859866,Nevada,Douglas,W,,,Surface | Underground,42: W skarn,,"Stager and Tingley, 1988 | John and Bliss, 1993",817,2.2,17.97,1979,,,,5,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10103622
389,Gardnerville Mine,389,10310342 | 10221521 | 10008796,Gardnerville Mine | Cosmos Claim | Gardnerville Mine Area | Gardnerville Alpine Mill | Owl Claim | Pine Nut Molybdenum Prospect | Alpine Claim | Extension Claim | Ramona Claim | Tungstate Claim | Scheelite Claim,,-119.5786324,38.8712217,Nevada,Douglas,"MO, W","AU, CU",Pluton-related,,"80: Porphyry Mo, low-F","Host rocks have been silicified, sericitized, and K-feldspar altered. | ","Lemmon and Tweto, 1962 | Long and others, 1998 | Moore, 1969 | Hill, 1915 | Stager and Tingley, 1988 | Mutschler and others, 2000 | John and Bliss, 1993",7827,1.5,117.5,12938,,,,5,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10310342
390,High Jacks Prospect,390,10103619 | 10246918 | 10037703,High Jinks | High Jacks | High Jacksprospect | Imperial Claims? | Triangle Group,,-119.4648494,38.7518186,Nevada,Douglas,"U, W","CU, PB",,Surface | Underground,," | Area """"Highly Altered""""","Garside, 1973 | Stager and Tingley, 1988 | Moore, 1969 | John and Bliss, 1993",4,0.5,0.2,2,,,,5,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10103619
391,Pioneer Mine (Douglas County),391,10174184 | 10037736,Pioneer Mine | Pioneer,1116,-119.5861412,38.8895679,Nevada,Douglas,W,,,,,,"Stager and Tingley, 1988 | John and Bliss, 1993",73,0.6,0.44,5,,,,5,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10174184
392,Smith Valley Mine,392,10037760,Telluride Claims | Smith Valley Mine,,-119.2662224,38.7163872,Nevada,Douglas,"ZN, PB, AG","CU, MO, AS, W",,,,Silicification,"Moore, 1969",,,,,,,,1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10037760
393,Sweetwater Mine,393,10037754 | 10271097 | 10050796 | 10008831 | 10197854 | 10037755 | 10037752 | 10037753 | 10037751,Ne Section 33 Prospects | Arrowhead Mine | NBMG Sample Site #4299 | Piri #3 Claim | Sections 27 and 34 Prospects | North Section 27 Prospects | Sweetwater Mine | Risue Canyon | Ski-High | Coleville Area Sweetwater Mining Co | Nw Section 33 Prospects | Top,446,-119.3953672,38.6081845,Nevada,Douglas,"MO, W","MO, CU, AU, W",,,,Argillic |  |  | Hydrothermal | Hydrothermal | Hydrothermal,"Lemmon and Tweto, 1962 | Schilling, 1962 | Moore, 1969 | Stager and Tingley, 1988 | Overton, 1947 | John and Bliss, 1993",73,0.84,0.61,4,,,,5,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10037754
394,Tungsten Hills Mine,394,10197142 | 10037735,Tungsten Hills Mine | Cherokee Mine | Hopi | Loring | Mayflower Prospect | Badger Prospect | Walker-MausCherokee,,-119.5802147,38.8816105,Nevada,Douglas,W,,,,,,"Stager and Tingley, 1988 | Overton, 1947 | Moore, 1969 | John and Bliss, 1993",426,1,4.26,469,,,,5,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10197142
395,Vera Jo Prospect,395,10014526,W.F. Lawyer Property | Vera Jo Prospect | Brown and Crause Property,,-119.4038397,38.6053074,Nevada,Douglas,W,,,,,,"Stager and Tingley, 1988",,,24.49398798,27,,,,4,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10014526
396,War Bond Mine,396,10014364 | 10149480 | 10173607,Knight Claims | Tactite and Thursday | Old Discovery | Tungsten Prospect | War Bond Mine | War Bond Tungsten Mine,2352,-119.6547456,39.0834576,Nevada,Douglas,W,,Contact Metasomatic,,,,"Stager and Tingley, 1988 | Moore, 1969",,,243.1255103,268,,,,4,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10014364
397,Aladdin Mine,397,10045607 | 10310317,Mounted Ledge | Snowbird | Nevada Bunker Hill Hoffman Claim Patented | Homestalse | Cleveland | Storm King | Aladdin Group | Tripoli East | Bullion and Webfoot | EagleNevada | Tripoli | Larls | Standing Elk | Portal | Slsy Blue | Hold-Up | Hoffman Fractio,3005,-116.010404,40.5168296,Nevada,Elko,"AU, CU, PB","BA-Barite, PB, AU, ZN, AG, W","replacement, veins",Underground,59: Skarn Cu,"Sericitization, Silicification | sericitization, silicification","Smith, 1976 | Long and others, 1998 | La Pointe and others, 1991 | Emmons, 1910 | Stager and Tingley, 1988 | Ketner and Smith, Jr., 1963 | Granger and others, 1957",,,0,,,,,3,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10045607
