country,ms_uri,source_id,record_id,state_or_province,crs,other_names,site_name,commodity,deposit_type,link_method,GroupID,loc_GroupID,GroupID_location
Brazil,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000437,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10231324",https://mrdata.usgs.gov/mrds,"60000437,10231324","",EPSG:4326,",Quixada,Poco Dos Cavalos,Condado",Quixeramobim,"Lithium,Beryllium,Mica,Tin,Lithium","Simple pegmatite,PEGMATITE,GREISEN,Lacustrine brine lithium,Lacustrine clay lithium",GEO,ALL366,ALL366,GROUP23
Brazil,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10062063,https://mrdata.usgs.gov/mrds,10062063,Minas Gerais,EPSG:4326,"",Carvalho Eastern,"Lithium,Tin,Tantalum","NYF pegmatite,LCT pegmatite",GEO,ALL414,ALL414,GROUP23
Brazil,https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__0255a2bbf2d359f6daf2ee23dfd912eb021bd53ec8168cbd8569ff3823b6ca8633,https://api.cdr.land/v1/docs/documents,0255a2bbf2d359f6daf2ee23dfd912eb021bd53ec8168cbd8569ff3823b6ca8633,Minas Gerais,EPSG:4326,"", Itinga  in Brazil  March,Lithium,"Lacustrine brine lithium,pegmatites,lepidolite pegmatites,NYF pegmatite,spodumene pegmatites,Simple pegmatite,lithium-cesium-tantalum (LCT) type pegmatites,LCT pegmatite,Lacustrine clay lithium",TXT,https://api.cdr.land/v1/docs/documents14,https://api.cdr.land/v1/docs/documents14,GROUP23
China,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10158583,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10182915,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10134028",https://mrdata.usgs.gov/mrds,"10158583,10182915,10134028","",EPSG:4326,"","Jiajika Lithium ,Zhuosijia Lithium ,Keeryin Lithium",Lithium,"LCT pegmatite,Lacustrine clay lithium,Lacustrine brine lithium,LCT pegmatite",GEO,ALL100,ALL100,GROUP24
China,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10055348,https://mrdata.usgs.gov/mrds,10055348,"",EPSG:4326,Cakala,Chalaka,"Magnesite,Sodium,Bro,Boron-Borates,Potassium,Rubidium,Thorium,Lithium",Lacustrine evaporite borate,GEO,ALL244,ALL244,GROUP24
China,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10055346,https://mrdata.usgs.gov/mrds,10055346,"",EPSG:4326,"Chinese-English,Greater Quidam Lake Hu Q and Ch Are Interchangable In",Da Chaidan Lake,"Boron-Borates,Bro,Lithium,Potassium,Magnesite,Gypsum-Anhydrite,Iodine",Lacustrine evaporite borate,GEO,ALL288,ALL288,GROUP24
China,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10207162,https://mrdata.usgs.gov/mrds,10207162,"",EPSG:4326,"Kukelagay,Kulumut,Kugelagay,Altay Pegmatites",Koktokay Lithium,"Rubidium,Tantalum,Cesium,Lithium,Beryllium",LCT pegmatite,GEO,ALL332,ALL332,GROUP24
China,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000719,https://mrdata.usgs.gov/mrds,60000719,"",EPSG:4326,"Kulumut,Kukelagay,Altay-Pegmatites,Kugelagay",Koktokay,"Cesium,Quartz,Mica,Beryllium,Tantalum,Lithium","Simple pegmatite,LCT pegmatite,ZONED,PEGMATITE,Abyssal pegmatite REE",GEO,ALL348,ALL348,GROUP24
China,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000488,https://mrdata.usgs.gov/mrds,60000488,"",EPSG:4326,"Chaerhan Dry Lake,Qarhan Basin,Chaerhan Lake,Chaerhan Basin",Qarhan Salt Plain,"Gypsum-Anhydrite,Boron-Borates,Potassium,Lithium","Lacustrine brine lithium,LACUSTRINE BRINE",GEO,ALL400,ALL400,GROUP24
Canada,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000710,https://mrdata.usgs.gov/mrds,60000710,Quebec,EPSG:4326,Soquem,Authier,Lithium,"LCT pegmatite,Lacustrine brine lithium,Lacustrine clay lithium,PEGMATITE",GEO,ALL37,ALL37,GROUP25
Canada,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10157529,https://mrdata.usgs.gov/mrds,10157529,Northwest Territories,EPSG:4326,"",Ann,Lithium,"Lacustrine brine lithium,Lacustrine clay lithium",GEO,ALL42,ALL42,GROUP25
Canada,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10143454,https://mrdata.usgs.gov/mrds,10143454,Quebec,EPSG:4326,Quebec Lithium,Larne,Lithium,"Lacustrine brine lithium,Lacustrine clay lithium",GEO,ALL86,ALL86,GROUP25
Canada,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10278983,https://mrdata.usgs.gov/mrds,10278983,Manitoba,EPSG:4326,Eagel,Eagle,Lithium,"Lacustrine clay lithium,Lacustrine brine lithium",GEO,ALL106,ALL106,GROUP25
Canada,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10206073,https://mrdata.usgs.gov/mrds,10206073,Manitoba,EPSG:4326,"",Greenbay,Lithium,"Lacustrine brine lithium,Lacustrine clay lithium",GEO,ALL119,ALL119,GROUP25
Canada,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10279326,https://mrdata.usgs.gov/mrds,10279326,Ontario,EPSG:4326,"",Georgia Lake,Lithium,"Lacustrine clay lithium,LCT pegmatite",GEO,ALL126,ALL126,GROUP25
Canada,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10181977,https://mrdata.usgs.gov/mrds,10181977,Northwest Territories,EPSG:4326,"",Yellowknife Lithium,Lithium,"Lacustrine brine lithium,Lacustrine clay lithium",GEO,ALL134,ALL134,GROUP25
Canada,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10230549,https://mrdata.usgs.gov/mrds,10230549,Manitoba,EPSG:4326,"",Violet,Lithium,"Lacustrine brine lithium,Lacustrine clay lithium",GEO,ALL164,ALL164,GROUP25
Canada,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10230206,https://mrdata.usgs.gov/mrds,10230206,Ontario,EPSG:4326,"",Jean Lake,Lithium,"LCT pegmatite,Lacustrine clay lithium,Lacustrine brine lithium",GEO,ALL174,ALL174,GROUP25
Canada,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10206069,https://mrdata.usgs.gov/mrds,10206069,Quebec,EPSG:4326,"",Bouvier,Lithium,"Lacustrine brine lithium,Lacustrine clay lithium",GEO,ALL186,ALL186,GROUP25
Canada,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10023797,https://mrdata.usgs.gov/mrds,10023797,Ontario,EPSG:4326,"",Mnw,Lithium,Simple pegmatite,GEO,ALL188,ALL188,GROUP25
Canada,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10255218,https://mrdata.usgs.gov/mrds,10255218,Ontario,EPSG:4326,"Nama Creek South,Nama Creek North,Conway",Nama,Lithium,"Simple pegmatite,LCT pegmatite",GEO,ALL206,ALL206,GROUP25
Canada,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10303610,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024758",https://mrdata.usgs.gov/mrds,"10303610,10024758",Quebec,EPSG:4326,"Lacorne,Authier,",Quebec Lithium,Lithium,"LCT pegmatite,Simple pegmatite,Lacustrine clay lithium,LCT pegmatite,Simple pegmatite,Lacustrine brine lithium,Greisen beryllium±Li",GEO,ALL219,ALL219,GROUP25
Canada,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10264594,https://mrdata.usgs.gov/mrds,10264594,Manitoba,EPSG:4326,"",Irgon,Lithium,"Lacustrine clay lithium,Lacustrine brine lithium",GEO,ALL258,ALL258,GROUP25
Canada,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000731,https://mrdata.usgs.gov/mrds,60000731,Northwest Territories,EPSG:4326,"Jim,Thor Lake,Big,Hidden Lake,Vo,Ann,Nite",Yellowknife Area,Lithium,"PEGMATITES,Lacustrine brine lithium,LCT pegmatite,Lacustrine clay lithium",GEO,ALL303,ALL303,GROUP25
Canada,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10232377,https://mrdata.usgs.gov/mrds,10232377,Manitoba,EPSG:4326,"",Buck-e-Pegli,Lithium,"Lacustrine clay lithium,LCT pegmatite",GEO,ALL350,ALL350,GROUP25
Canada,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10181603,https://mrdata.usgs.gov/mrds,10181603,Manitoba,EPSG:4326,"",Spot,Lithium,"Lacustrine brine lithium,Lacustrine clay lithium",GEO,ALL360,ALL360,GROUP25
Canada,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10106784,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10181456",https://mrdata.usgs.gov/mrds,"10106784,10181456",Manitoba,EPSG:4326,"Tanco,Montgary,Bernic Lake Mine","Bernic Lake,Bernic Lake Lithium Operation","Tin,Tantalum,Lithium,Cesium,Rubidium,Cesium,Beryllium,Lithium","LCT pegmatite,LCT pegmatite,NYF pegmatite",GEO,ALL365,ALL365,GROUP25
Canada,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10181706,https://mrdata.usgs.gov/mrds,10181706,Ontario,EPSG:4326,"",Lac La Croix,Lithium,Lacustrine clay lithium,GEO,ALL372,ALL372,GROUP25
Canada,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024765,https://mrdata.usgs.gov/mrds,10024765,Northwest Territories,EPSG:4326,"Echo,Highwood,Thor-Echo,",Thor Lake,Lithium,"Lacustrine clay lithium,Lacustrine brine lithium",GEO,ALL390,ALL390,GROUP25
Canada,https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__02fa7a43072e9b11cedabb7a912825d5276f41f86d2a975f275a7d751391bc6a1d,https://api.cdr.land/v1/docs/documents,02fa7a43072e9b11cedabb7a912825d5276f41f86d2a975f275a7d751391bc6a1d,Alberta,"","",Central Clearwater ,Lithium,"Lacustrine clay lithium,Marine brine potash (±Mg, Li, and so on),Lacustrine brine lithium,MVT strontium,Lacustrine evaporite nitrate,Lithium Brine",TXT,https://api.cdr.land/v1/docs/documents3,https://api.cdr.land/v1/docs/documents3,GROUP25
Canada,https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__021e2721fbca924d467495029dcb78f5f65fa0fee08a31cc88c1f6db3e1d8370a2,https://api.cdr.land/v1/docs/documents,021e2721fbca924d467495029dcb78f5f65fa0fee08a31cc88c1f6db3e1d8370a2,Alberta,"","",Clearwater-Exshaw ,Lithium,"Non-continental brine deposits,Continental brine deposits,MVT zinc-lead,Geothermal brine deposits,Marine brine potash (±Mg, Li, and so on),Lacustrine brine lithium,Lacustrine clay lithium,Oilfield brine deposits,Low Iron alkali-calcic",TXT,https://api.cdr.land/v1/docs/documents3,https://api.cdr.land/v1/docs/documents3,GROUP25
Canada,https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__02ebb8506e74ca5716780780a90442c0999cec2ee7614df1f1fb5382fa0ec74ff7,https://api.cdr.land/v1/docs/documents,02ebb8506e74ca5716780780a90442c0999cec2ee7614df1f1fb5382fa0ec74ff7,Quebec,EPSG:4326,"",Whabouchi ,Lithium,"LCT pegmatite,NYF pegmatite,Simple pegmatite,Abyssal pegmatite REE,Lacustrine clay lithium",TXT,https://api.cdr.land/v1/docs/documents8,https://api.cdr.land/v1/docs/documents8,GROUP25
Canada,https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__025dd42f5bc4101f22c3faff620bdd312be9eef5d1c8f63957fb4dd4ba3b3cf5bd,https://api.cdr.land/v1/docs/documents,025dd42f5bc4101f22c3faff620bdd312be9eef5d1c8f63957fb4dd4ba3b3cf5bd,Quebec,EPSG:4326,"", Whabouchi  in North America  February 2013,Lithium,"NYF pegmatite,Simple pegmatite,Lacustrine brine lithium,Lacustrine clay lithium,Rare Metal Pegmatites,LCT pegmatite",TXT,https://api.cdr.land/v1/docs/documents8,https://api.cdr.land/v1/docs/documents8,GROUP25
Canada,https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__029be7a8dcf7be0f8c19e895ccf9b3cfd12ad90bf039f4cb77e1b34deec1d258af,https://api.cdr.land/v1/docs/documents,029be7a8dcf7be0f8c19e895ccf9b3cfd12ad90bf039f4cb77e1b34deec1d258af,Quebec,EPSG:4326,"",Whabouchi ,Lithium,"NYF pegmatite,LCT pegmatite,Lacustrine clay lithium,rare metal pegmatites,Lacustrine brine lithium,quartz-feldspar pegmatite,spodumene-bearing pegmatite,Simple pegmatite,Abyssal pegmatite REE",TXT,https://api.cdr.land/v1/docs/documents8,https://api.cdr.land/v1/docs/documents8,GROUP25
Canada,https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__02b6821f2c5c256f7825cbcb034fc067dfa04b6196fbe84de3daaee4f96aac6d67,https://api.cdr.land/v1/docs/documents,02b6821f2c5c256f7825cbcb034fc067dfa04b6196fbe84de3daaee4f96aac6d67,Quebec,EPSG:4326,"", Whabouchi  in North America  July 2010,"Lithium,Beryllium","Pegmatite,Spodumene-bearing Pegmatite,Lacustrine clay lithium,NYF pegmatite,Greisen tin ±W-Mo,Simple pegmatite,Lacustrine brine lithium",TXT,https://api.cdr.land/v1/docs/documents8,https://api.cdr.land/v1/docs/documents8,GROUP25
Canada,https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__028684fed33d5e26d9d21c0b0439a3b303cd5ea6ff17e0f599935dae705078d4ee,https://api.cdr.land/v1/docs/documents,028684fed33d5e26d9d21c0b0439a3b303cd5ea6ff17e0f599935dae705078d4ee,Quebec,"","",Whabouchi Regional ,Lithium,"LCT pegmatite,Lacustrine clay lithium,lithium-bearing rare-metal pegmatite intrusions,NYF pegmatite,Lacustrine brine lithium,Abyssal pegmatite REE",TXT,https://api.cdr.land/v1/docs/documents8,https://api.cdr.land/v1/docs/documents8,GROUP25
Canada,https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__02438bcc98fde0b10d03d369b1c152f2dc9608dfdea90737ab989ef665d6abffb3,https://api.cdr.land/v1/docs/documents,02438bcc98fde0b10d03d369b1c152f2dc9608dfdea90737ab989ef665d6abffb3,Quebec,EPSG:4326,"", Whabouchi  in North America  June 2014,Lithium,"Simple pegmatite,LCT pegmatite,NYF pegmatite,Abyssal pegmatite REE,Lacustrine clay lithium",TXT,https://api.cdr.land/v1/docs/documents8,https://api.cdr.land/v1/docs/documents8,GROUP25
Canada,https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__0274452b874b201ce3aa34f220fcb9aa6a0c15d90c7f2c9cf39f700d5dd9cd59fc,https://api.cdr.land/v1/docs/documents,0274452b874b201ce3aa34f220fcb9aa6a0c15d90c7f2c9cf39f700d5dd9cd59fc,Quebec,EPSG:4326,"",Whabouchi ,Lithium,"quartz-feldspar pegmatite,LCT pegmatite,Lacustrine brine lithium,Abyssal pegmatite REE,Lacustrine clay lithium,spodumene-bearing pegmatite,lithium-bearing rare metal pegmatite,NYF pegmatite",TXT,https://api.cdr.land/v1/docs/documents8,https://api.cdr.land/v1/docs/documents8,GROUP25
Canada,https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__029edf0cfa4148ed5a4330aea9707a758163907aea5aea9ba020442bf60d0f1404,https://api.cdr.land/v1/docs/documents,029edf0cfa4148ed5a4330aea9707a758163907aea5aea9ba020442bf60d0f1404,Quebec,EPSG:4326,"", Whabouchi  in North America  January 2011,"Lithium,Beryllium","Porphyry gold ± copper,Lacustrine brine lithium,Lacustrine clay lithium,Spodumene,Supergene copper,MVT zinc-lead",TXT,https://api.cdr.land/v1/docs/documents8,https://api.cdr.land/v1/docs/documents8,GROUP25
Canada,https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__025be135b35d0b2a05c5fae9c209a2423a3418d239d57430ee7f4b32bdd80e8bb5,https://api.cdr.land/v1/docs/documents,025be135b35d0b2a05c5fae9c209a2423a3418d239d57430ee7f4b32bdd80e8bb5,Alberta,EPSG:4326,"", Fox   in Canada  February,Lithium,"Low Iron alkali-calcic,Lacustrine brine lithium,lithium-bearing pegmatites,Lacustrine clay lithium,Unconformity- related REE,brines and clays (hectorite),Marine brine potash (±Mg, Li, and so on),oil-field waters",TXT,https://api.cdr.land/v1/docs/documents12,https://api.cdr.land/v1/docs/documents12,GROUP25
Canada,https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__0212d8d61ea948defec19ae8e9c0cedd26628dbbcee36b50eb1ba0411495fae6b2,https://api.cdr.land/v1/docs/documents,0212d8d61ea948defec19ae8e9c0cedd26628dbbcee36b50eb1ba0411495fae6b2,Alberta,EPSG:4326,"", Sturgeon Lake  in Canada  May,Lithium,"Low Iron alkali-calcic,Confined aquifer brine deposits,Lacustrine clay lithium,Marine brine potash (±Mg, Li, and so on),MVT strontium,Lacustrine brine lithium",TXT,https://api.cdr.land/v1/docs/documents21,https://api.cdr.land/v1/docs/documents21,GROUP25
Canada,https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__02cb270829a842647ef7943fb0e883d20cbed395b0555c7ba04fdb7dd1ea2c0c71,https://api.cdr.land/v1/docs/documents,02cb270829a842647ef7943fb0e883d20cbed395b0555c7ba04fdb7dd1ea2c0c71,Quebec,EPSG:4326,"",Quebec ,"pper,Molybdenum,Lithium","Simple pegmatite,Rare-element pegmatites of Superior Province,Lacustrine brine lithium,Other Lithium Deposit Types: Pegmatite deposits, Brine deposits (continental, geothermal, and oilfield), and Clay (hectorite),Greisen beryllium±Li,LCT pegmatite,NYF pegmatite,Lacorne Pluton Rare-element Pegmatites",TXT,https://api.cdr.land/v1/docs/documents22,https://api.cdr.land/v1/docs/documents22,GROUP25
Canada,https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__023a009a3f0632b3697a8c102628f14095592aa4605578ae4815889413861f4911,https://api.cdr.land/v1/docs/documents,023a009a3f0632b3697a8c102628f14095592aa4605578ae4815889413861f4911,Quebec,EPSG:4326,"",Quebec ,Lithium,"Lacustrine clay lithium,Greisen beryllium±Li,Rare-element pegmatites,Simple pegmatite,LCT pegmatite,NYF pegmatite",TXT,https://api.cdr.land/v1/docs/documents22,https://api.cdr.land/v1/docs/documents22,GROUP25
Canada,https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__026af38faecedd10d41e4bd6c93fb3880ea419625f3f1973ea2c0d98bf08fd7d85,https://api.cdr.land/v1/docs/documents,026af38faecedd10d41e4bd6c93fb3880ea419625f3f1973ea2c0d98bf08fd7d85,Quebec,EPSG:4326,"", James Bay  in Canada  January,Lithium,"LCT pegmatite,Shoreline placer gold,volcanogenic massive sulphide mineralization,porphyry-type mineralization,Lacustrine clay lithium,orogenic-type gold occurrences,epithermal mineralization,Simple pegmatite,NYF pegmatite",TXT,https://api.cdr.land/v1/docs/documents26,https://api.cdr.land/v1/docs/documents26,GROUP25
Canada,https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__02b07164845498eb829879debbe338f4dd8fa9518b6e3493ca57eb1b8307fb2506,https://api.cdr.land/v1/docs/documents,02b07164845498eb829879debbe338f4dd8fa9518b6e3493ca57eb1b8307fb2506,Alberta,EPSG:4326,"", Maiden  in North America  March 2012,"Lithium,Calcium,Potassium,Bro","Li-enriched brine,Marine evaporite salt,Low Iron alkali-calcic,oilfield brines,Lacustrine brine lithium,formation water brines,Marine brine potash (±Mg, Li, and so on),Lacustrine clay lithium,continental brines,pegmatitic mica deposits",TXT,https://api.cdr.land/v1/docs/documents28,https://api.cdr.land/v1/docs/documents28,GROUP25
Canada,https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__0292268df8f98d5a104f5c62fb5e8d54f3b102e500cb48ed607b2b733f78013c33,https://api.cdr.land/v1/docs/documents,0292268df8f98d5a104f5c62fb5e8d54f3b102e500cb48ed607b2b733f78013c33,Quebec,EPSG:4326,"",Quebec Lithium ,"Molybdenum,Iron,Lead,Lithium,rare earth elements,Arsenic,Aluminum","NYF pegmatite,Abyssal pegmatite REE,NYF (Nb-Y-F enriched),LCT (Li-Cs-Ta enriched),Lacustrine clay lithium,LCT pegmatite,Rare-element Pegmatites of the Superior Province,Simple pegmatite",TXT,https://api.cdr.land/v1/docs/documents30,https://api.cdr.land/v1/docs/documents30,GROUP25
Canada,https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__0244d79f84d14bc677b7b8a62809d085b1e13f7e574b04794c742046202e91fd89,https://api.cdr.land/v1/docs/documents,0244d79f84d14bc677b7b8a62809d085b1e13f7e574b04794c742046202e91fd89,Quebec,EPSG:4326,"",Quebec Lithium ,Lithium,"Lacustrine clay lithium,LCT pegmatite,NYF pegmatite,Greisen beryllium±Li,Simple pegmatite,Rare-element pegmatites",TXT,https://api.cdr.land/v1/docs/documents30,https://api.cdr.land/v1/docs/documents30,GROUP25
Canada,https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__02dbfc8c40544deca38d82c32d93c4e2f6c6ed0a353fd6d00aa076e12773156d9b,https://api.cdr.land/v1/docs/documents,02dbfc8c40544deca38d82c32d93c4e2f6c6ed0a353fd6d00aa076e12773156d9b,Alberta,"","", Bashaw   in Canada  July,Lithium,"lithium-rich brines,MVT strontium,Low Iron alkali-calcic,hard rock deposits (spodumene, hectorite, and pegmatites),Marine brine potash (±Mg, Li, and so on),Lacustrine brine lithium,Lacustrine clay lithium",TXT,https://api.cdr.land/v1/docs/documents32,https://api.cdr.land/v1/docs/documents32,GROUP25
Canada,https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__02e85e9e11bae58cbf9cfa4d21e56d97ceb937e1d8a02c3a0d853b4c1deafc2a78,https://api.cdr.land/v1/docs/documents,02e85e9e11bae58cbf9cfa4d21e56d97ceb937e1d8a02c3a0d853b4c1deafc2a78,Alberta,EPSG:4326,"", Drumheller  in Canada  February,Lithium,"MVT zinc-lead,MVT strontium,Lithium-brine,Lacustrine clay lithium,Lacustrine zeolite (± Li, B),Lacustrine brine lithium",TXT,https://api.cdr.land/v1/docs/documents33,https://api.cdr.land/v1/docs/documents33,GROUP25
Canada,https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__02761f75a3aff54b2d95e7a18753938f3306f055b123d9c380af3536b1937652d3,https://api.cdr.land/v1/docs/documents,02761f75a3aff54b2d95e7a18753938f3306f055b123d9c380af3536b1937652d3,Northwest Territories,"","",Ingraham Trail ,Lithium,"LCT pegmatite,lithium-bearing spodumene pegmatite dykes,Lacustrine clay lithium,Lacustrine brine lithium,NYF pegmatite,Simple pegmatite",TXT,https://api.cdr.land/v1/docs/documents36,https://api.cdr.land/v1/docs/documents36,GROUP25
