,ms_uri_1,ms_uri_2
6976,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__lainejaur-1937,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__lainejaur-lainijaur
6977,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__lainejaur-lainijaur,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__lainejaur-1937
6978,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__lainejaur-lainijaur,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__lainejaur-lainijaur
6979,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10158005,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10158005
6980,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039307,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039307
6981,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10095403,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10095403
6982,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10288271,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10288271
6983,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10079586,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10079586
6984,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10119960,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10119960
6985,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__sr230,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__sr230
6986,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10307808,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10307808
6987,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-phosphate__287,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-phosphate__287
6988,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-phosphate__287,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__179
6989,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__179,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-phosphate__287
6990,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__179,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__179
6991,https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-cgwu8xbq__1,https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-cgwu8xbq__1
6992,https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-cgwu8xbq__1,https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-xi5azb8u__1
6993,https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-xi5azb8u__1,https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-cgwu8xbq__1
6994,https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-xi5azb8u__1,https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-xi5azb8u__1
6995,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__thembelani-khuseleka-1873,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__thembelani-khuseleka-1873
6996,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10400362,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10400362
6997,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__cr156,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__cr156
6998,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10112093,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10112093
6999,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10112093,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002888
7000,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10112093,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__lg026
7001,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002888,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10112093
7002,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002888,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002888
7003,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002888,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__lg026
7004,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__lg026,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10112093
7005,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__lg026,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002888
7006,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__lg026,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__lg026
7007,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10134154,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10134154
7008,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10033783,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10033783
7009,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10033783,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10115682
7010,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10115682,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10033783
7011,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10115682,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10115682
7012,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__zambales-global,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__zambales-global
7013,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__niwest-murrin-north,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__niwest-murrin-north
7014,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10137174,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10137174
7015,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__117,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__117
7016,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__117,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__isabela-island-san-jorge-kolosori
7017,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__isabela-island-san-jorge-kolosori,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__117
7018,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__isabela-island-san-jorge-kolosori,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__isabela-island-san-jorge-kolosori
7019,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__1417,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__1417
7020,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039251,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039251
7021,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039251,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10180389
7022,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10180389,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039251
7023,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10180389,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10180389
7024,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10109557,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10109557
7025,https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__02f2b7150677c5fb67cbcf3159dc3ab3c30b53e5a086fe6013ae6fbd7984b51dd5,https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__02f2b7150677c5fb67cbcf3159dc3ab3c30b53e5a086fe6013ae6fbd7984b51dd5
7026,https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__02f2b7150677c5fb67cbcf3159dc3ab3c30b53e5a086fe6013ae6fbd7984b51dd5,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__kevitsa-1059
7027,https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__02f2b7150677c5fb67cbcf3159dc3ab3c30b53e5a086fe6013ae6fbd7984b51dd5,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__kevitsa
7028,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__kevitsa-1059,https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__02f2b7150677c5fb67cbcf3159dc3ab3c30b53e5a086fe6013ae6fbd7984b51dd5
7029,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__kevitsa-1059,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__kevitsa-1059
7030,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__kevitsa-1059,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__kevitsa
7031,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__kevitsa,https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__02f2b7150677c5fb67cbcf3159dc3ab3c30b53e5a086fe6013ae6fbd7984b51dd5
7032,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__kevitsa,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__kevitsa-1059
7033,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__kevitsa,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__kevitsa
7034,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000588,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000588
7035,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000588,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__jacomyns-pan
7036,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__jacomyns-pan,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000588
7037,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__jacomyns-pan,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__jacomyns-pan
7038,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039296,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039296
7039,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10105496,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10105496
7040,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038769,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038769
7041,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__pomalaa-limonite,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__pomalaa-limonite
7042,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10056250,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10056250
7043,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10252896,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10252896
7044,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10252896,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10204239
7045,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10204239,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10252896
7046,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10204239,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10204239
7047,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10093184,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10093184
7048,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__platreef-flatreef-turfspruit-1859,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__platreef-flatreef-turfspruit-1859
7049,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__platreef-flatreef-turfspruit-1859,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__platreef-flatreef-turfspruit
7050,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__platreef-flatreef-turfspruit,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__platreef-flatreef-turfspruit-1859
7051,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__platreef-flatreef-turfspruit,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__platreef-flatreef-turfspruit
7052,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10016215,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10016215
7053,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10016215,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10091055
7054,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10091055,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10016215
7055,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10091055,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10091055
7056,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002238,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002238
7057,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002238,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mf015
7058,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002238,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mh287
7059,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002238,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mh091
7060,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002238,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__bt011
7061,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002238,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mh285
7062,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002238,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__id072
7063,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002238,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mf018
7064,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002238,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mf011
7065,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002238,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mf019
7066,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002238,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mh304
7067,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002238,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mh096
7068,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002238,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mh283
7069,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002238,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__sr213
7070,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002238,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mf008
7071,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002238,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mf010
7072,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002238,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mf004
7073,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mf015,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002238
7074,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mf015,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mf015
7075,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mf015,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mh287
7076,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mf015,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mh091
7077,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mf015,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__bt011
7078,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mf015,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mh285
7079,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mf015,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__id072
7080,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mf015,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mf018
7081,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mf015,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mf011
7082,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mf015,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mf019
7083,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mf015,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mh304
7084,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mf015,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mh096
7085,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mf015,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mh283
7086,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mf015,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__sr213
7087,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mf015,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mf008
7088,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mf015,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mf010
7089,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mf015,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mf004
7090,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mh287,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002238
7091,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mh287,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mf015
7092,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mh287,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mh287
7093,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mh287,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mh091
7094,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mh287,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__bt011
7095,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mh287,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mh285
7096,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mh287,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__id072
7097,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mh287,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mf018
7098,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mh287,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mf011
7099,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mh287,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mf019
