GroupID,country,state_or_province,location,site_name,distance
GROUP2272,United States,California,POINT (-117.55419 34.74941),Baxter Apex Group,0.09790402971249289
GROUP2272,United States,California,POINT (-117.55259 34.74781),Blue Star,0.09812083716746674
GROUP4672,United States,Nevada,POINT (-118.42623 38.21215),Unknown Prospect,0.09822450889196864
GROUP495,Mexico,Baja California,POINT (-115.90802 32.23588),Los Cinco Hermanos,0.09837799236880712
GROUP6126,United States,California,POINT (-118.40622 35.56438),Unip Mine,0.0987131669184549
GROUP6126,United States,California,POINT (-118.40786 35.56581),Unip Mine,0.09871355039879866
GROUP2882,United States,Nevada,POINT (-118.17928 40.60099),"Imlay,Imlay Mine",0.0988297293855874
GROUP2882,United States,Nevada,POINT (-118.18098 40.59989),Imlay Mine,0.09882996309570775
GROUP495,Mexico,Baja California,POINT (-115.90804 32.23591),Los Cinco Hermanos,0.09905761385658449
GROUP2463,United States,Nevada,POINT (-118.14817 40.43159),Arizona Mine,0.09928051292582667
GROUP2463,United States,Nevada,POINT (-118.14875 40.43517),Arizona Mine,0.09928135304229428
GROUP1798,United States,Arizona,POINT (-112.56852 33.942),Tamarack Group,0.09978841639219392
GROUP1798,United States,Arizona,POINT (-112.56934 33.94616),Tamarack,0.09978977587026791
GROUP5575,United States,Utah,POINT (-113.74168 41.05298),Desolate Point,0.10050391294188842
GROUP981,United States,Alaska,POINT (154.764 63.223),Whalen; Whalen and Griffin,0.10058241044153658
GROUP981,United States,Alaska,POINT (154.764 63.225),Whalen Shaft,0.10058241044153658
GROUP3950,United States,Alaska,POINT (-147.45296 65.06301),Tolovana Mine,0.10108458042191855
GROUP2272,United States,California,POINT (-117.55256 34.74779),Blue Star,0.10158031898657137
GROUP2272,United States,California,POINT (-117.55422 34.74945),Baxter Apex Group,0.1017954367439768
GROUP5324,United States,Arizona,POINT (-111.6746 31.92432),Jezebel Mine,0.10266506710990594
GROUP5324,United States,Arizona,POINT (-111.67626 31.92651),Jezebel Mine,0.1026657850956144
GROUP2840,United States,Nevada,POINT (-118.57654 40.10184),Granite Point,0.10267720597691356
GROUP2840,United States,Nevada,POINT (-118.57658 40.1057),Granite Point,0.10267727174795731
GROUP2906,United States,Alaska,POINT (-147.32195 65.06868),Mizpah,0.10345131718404131
GROUP1681,United States,South Dakota,POINT (-103.37862 43.85218),Fern Cliff Prospect,0.10410802610220972
GROUP1681,United States,South Dakota,POINT (-103.37976 43.84576),Fern Cliff Prospect,0.10411076670396006
GROUP3498,United States,Montana,POINT (-113.12951 45.81822),Fool Hen Property,0.10541403572489258
GROUP3498,United States,Montana,POINT (-113.1298 45.82299),Fool Hen Property,0.10541464566327417
GROUP2920,United States,Arizona,POINT (-113.91579 34.93753),Boriana Mine,0.10653028430812998
GROUP4668,United States,California,POINT (-118.96122 36.50913),Davis Ranch,0.10675018488179704
GROUP4668,United States,California,POINT (-118.96314 36.50916),Davis Ranch,0.10675018506679122
GROUP5575,United States,Utah,POINT (-113.74115 41.05742),North Desolate Point,0.10683323778843706
GROUP6342,Russia,"",POINT (42.75152 43.41505),Tyrnyauz Mine,0.10731177431697535
GROUP6342,Russia,"",POINT(42.75000 43.41667),Tyrnyauz,0.10731227413668316
GROUP5575,United States,Utah,POINT (-113.74113 41.05742),North Desolate Point,0.10746248527584311
GROUP5692,United States,Arizona,POINT (-110.08956 32.05432),Boulder Claim Group,0.10746629871177403
GROUP5692,United States,Arizona,POINT (-110.09149 32.05401),Boulder Claim Group,0.10746631373191157
GROUP5445,United States,Alaska,POINT (-147.46684 65.033),Rainbow Mine,0.10761300550642813
GROUP5189,United States,Washington,POINT (-118.58306 48.05123),Addison,0.10816803652432452
GROUP4946,United States,California,POINT (-118.57898 35.74359),Lucky Hit Deposit,0.1081737482040358
GROUP4946,United States,California,POINT (-118.58092 35.74328),Lucky Hit Deposit,0.10817376773420714
GROUP2555,United States,Nevada,POINT (-118.18515 40.60683),Imlay Canyon Placers,0.10823606176718778
GROUP2555,United States,Nevada,POINT (-118.18708 40.60629),Imlay Canyon Placers,0.10823612015782447
GROUP4007,United States,Arizona,POINT (-112.72575 34.17561),Gray Fox Prospect,0.10825136825951726
GROUP4007,United States,Arizona,POINT (-112.72575 34.18065),Grey Fox,0.10825136825979051
GROUP2420,United States,Alaska,POINT (-148.50584 65.49247),Olive Creek,0.10847523961411161
GROUP1686,United States,North Carolina,POINT (-82.62542 35.91731),Edwards #3 Soapstone Mine,0.10847858890685586
GROUP3409,United States,Arizona,POINT (-110.86209 33.27369),Bobtail Group,0.10852445997555588
GROUP3409,United States,Arizona,POINT (-110.86402 33.27287),Bobtail Mine,0.10852456731699561
GROUP4413,United States,California,POINT (-116.49334 32.95036),Live Oak Group,0.1086571439919434
GROUP4413,United States,California,POINT (-116.49528 32.95089),Live Oak Group,0.10865719800590212
GROUP6073,United States,Idaho,POINT (-116.2177 47.46654),Big It Mine,0.10877425777162582
GROUP3955,United States,California,POINT (-116.47585 33.53672),Indian Tungsten Mine,0.11004200182650797
GROUP1686,United States,North Carolina,POINT (-82.62347 35.91926),Edwards #1 Soapstone Mine,0.11013102313541374
GROUP6609,Algeria,Constantine,POINT (7.65179 36.79914),Karezas,0.1102259323389472
GROUP6609,Algeria,"",POINT (7.65 36.8),Karezas,0.1102259750886741
GROUP1651,United States,Nevada,POINT (-119.50602 40.84488),Mountain View Tungsten Prospect,0.11022766288485923
GROUP1651,United States,Nevada,POINT (-119.50796 40.84405),Mountain View Tungsten Prospect,0.11022780307691223
GROUP6173,United States,Montana,POINT (-110.59998 45.04574),Snowshoe Mine,0.11059456868848683
GROUP6173,United States,Montana,POINT (-110.60141 45.04181),Snowshoe Mine,0.11059634289404233
GROUP4690,United States,Montana,POINT (-113.1656 45.84709),White Cap Mine,0.11069164011130389
GROUP4690,United States,Montana,POINT (-113.16758 45.84656),White Cap Mine,0.11069168913432252
GROUP6121,United States,Nevada,POINT (-117.91567 38.97548),Victory Tungsten Mine,0.11104385630900752
GROUP6121,United States,Nevada,POINT (-117.91765 38.97492),"Victory Tungsten,Victory",0.11104391870468867
GROUP4751,United States,Alaska,POINT (-147.36962 64.98301),Stepovich,0.11108989299224598
GROUP4751,United States,Alaska,POINT (-147.36995 64.98067),Stepovich,0.11109009223834443
GROUP1686,United States,North Carolina,POINT (-82.62346 35.91929),Edwards No. 1 Soapstone Mine,0.1112884522338381
GROUP4627,United States,Nevada,POINT (-117.92404 41.3121),Scheelite Prospect,0.11146433178106152
GROUP4627,United States,Nevada,POINT (-117.92598 41.31318),Scheelite Mine,0.11146455837360719
GROUP2011,United States,Nevada,POINT (-118.22819 40.43072),Rye Patch Mine,0.11168381067978399
GROUP4797,United States,California,POINT (-118.25897 35.58081),Lucky Boy,0.11198751795827892
GROUP4797,United States,California,POINT (-118.26061 35.58328),Lucky Boy Prospect,0.11198852303058789
GROUP6045,United States,California,POINT (-118.53814 35.74887),Victory Prospect,0.11206507609316967
GROUP6045,United States,California,POINT (-118.54012 35.74808),Victory Prospect,0.11206520092710708
GROUP455,Portugal,"",POINT(-7.50000 41.13333),Santa Leocadia; Tabuaco,0.11260594168308276
GROUP455,Portugal,Viseu,POINT (-7.49812 41.13257),Santa Leocadia,0.11260597534169106
GROUP1518,United States,Washington,POINT (-121.35838 46.79372),Red Bird,0.11265417588657935
GROUP1686,United States,North Carolina,POINT (-82.62546 35.91729),Edwards No. 3 Soapstone Mine,0.11292652446185661
GROUP2161,United States,Washington,POINT (-118.07028 48.25568),Washington Metals,0.11319309847005815
GROUP1990,United States,Washington,POINT (-120.12563 48.95761),Whistler Lode,0.11336422701463143
GROUP1990,United States,Washington,POINT (-120.12759 48.95873),Whistler Lode,0.11336448098363645
GROUP2992,United States,Montana,POINT (-112.32672 46.77157),Windy Ridge Prospects,0.11361517103914642
GROUP2992,United States,Montana,POINT (-112.32869 46.773),Windy Ridge Property,0.11361550715536547
GROUP3395,United States,Nevada,POINT (-117.25926 41.14989),Valley View,0.1136540357845457
GROUP3395,United States,Nevada,POINT (-117.26124 41.151),Valley View Mine,0.11365427153893838
GROUP1627,United States,Oregon,POINT (-122.74307 42.21816),Mattern,0.11401099633541475
GROUP5955,United States,Montana,POINT (-113.28703 46.33683),North Star Prospect,0.11514418125172846
GROUP5189,United States,Washington,POINT (-118.58112 48.05014),"Addison,Pacific Mutal",0.11555494195269322
GROUP2539,United States,Alaska,POINT (-147.43768 65.0669),Cleary Hill Mine,0.11581875924892708
GROUP2744,United States,California,POINT (-115.28523 35.25641),Sagamore Mine,0.11635672071029782
GROUP6162,United States,Idaho,POINT (-116.58026 48.02986),Tungsten Occ. #2 Bonner County,0.1169225606574794
GROUP6162,United States,Idaho,POINT (-116.58026 48.03456),Tungsten Occ. #1 Bonner County,0.1169225606574794
GROUP6168,United States,Nevada,POINT (-114.34917 38.80662),West Everit,0.11722933257334685
GROUP4120,United States,Nevada,POINT (-117.27649 38.9302),White Horse Claim,0.11743392493865479
GROUP4120,United States,Nevada,POINT (-117.27763 38.92632),White Horse,0.11743553068475705
GROUP6042,United States,Washington,POINT (-118.79058 48.8029),Kelly Camp,0.11788569972303367
GROUP3943,United States,California,POINT (-118.81565 37.58164),Tiptop Prospect,0.11791595509277711
GROUP3943,United States,California,POINT (-118.81762 37.58327),Tiptop,0.11791646076192838
GROUP1627,United States,Oregon,POINT (-122.74303 42.21813),Mattern,0.1187241160256196
GROUP2174,United States,Washington,POINT (-118.23529 48.29346),Gwin,0.11904407433519966
GROUP4073,United States,California,POINT (-118.82314 36.31936),"Daley,Crystal Queen",0.12078848216673485
GROUP4073,United States,California,POINT (-118.82511 36.31746),Crystal Queen,0.12078915300382184
GROUP6291,France,"",POINT (2.51862 42.51571),Costabonne,0.12081830253283923
GROUP6291,France,"",POINT(2.51667 42.51667),Costabonne,0.1208183201413253
GROUP4051,United States,Nevada,POINT (-117.21732 38.07134),"Tonopah Belmont,Desert Queen Shaft",0.12114228537997532
GROUP4051,United States,Nevada,POINT (-117.21758 38.06661),Tonopah Belmont,0.12114281219778146
GROUP3767,United States,Washington,POINT (-119.82477 48.40543),"Buckhorn,Buck Mountain",0.12125517005352388
GROUP2554,United States,Alaska,POINT (-142.33357 61.34274),Unnamed,0.12177117020835207
GROUP2554,United States,Alaska,POINT (-142.33576 61.34278),Unnamed Occurrence,0.1217711705866332
GROUP5140,United States,Nevada,POINT (-114.28255 39.75303),Rees Tungsten Deposit,0.12187195527466438
GROUP5140,United States,Nevada,POINT (-114.28474 39.75326),Rees,0.12187196488420117
GROUP1897,United States,Montana,POINT (-113.06511 46.36769),Finley Basin Prospect,0.12193367455810995
GROUP1897,United States,Montana,POINT (-113.0673 46.36739),Finley Basin Prospect,0.1219336902773368
GROUP2174,United States,Washington,POINT (-118.23473 48.29318),Gwin,0.1223087010879979
GROUP3311,United States,Idaho,POINT (-115.89272 47.58627),Pony Gulch,0.12246228402790915
GROUP3311,United States,Idaho,POINT (-115.89491 47.58681),Pony Gulch Mine,0.1224623392870426
GROUP3633,United States,California,POINT (-119.12785 37.04854),We Hope,0.12322816405987358
GROUP3633,United States,California,POINT (-119.12901 37.04466),We Hope Claims,0.12322978948435617
GROUP4341,United States,Utah,POINT (-113.0647 38.44746),Old Hickory,0.12369093027798292
GROUP475,Mexico,Sonora,POINT (-110.06315 29.89879),Washington,0.12387620328416518
GROUP475,Mexico,Sonora,POINT (-110.06315 29.8988),Washington,0.12397034073739412
GROUP495,Mexico,Baja California,POINT (-115.90942 32.23428),Los Cinco Hermanos,0.12428329765312843
GROUP1464,United States,California,POINT (-116.65916 34.22783),Sunnyside,0.12471142307963028
GROUP1464,United States,California,POINT (-116.66058 34.2317),Sunnyside,0.1247132676399821
GROUP1696,United States,California,POINT (-115.96749 32.66701),Roark Mine,0.12472961641159697
GROUP1696,United States,California,POINT (-115.96972 32.66757),Roark Mine,0.12472967594742733
GROUP1394,United States,California,POINT (-117.74479 35.33193),Lily Prospect,0.12477914730613983
GROUP1394,United States,California,POINT (-117.747 35.33109),Lily Prospect,0.12477928619837557
GROUP1755,United States,Nevada,POINT (-119.34098 38.70047),Boulder Hill Claims South,0.1251664152576009
GROUP1755,United States,Nevada,POINT (-119.34154 38.69602),Boulder Hill Mine,0.125167436092733
GROUP6049,United States,Montana,POINT (-113.2537 46.3535),Murphy Mine,0.12647312316762083
GROUP6049,United States,Montana,POINT (-113.25562 46.35659),Murphy Mine,0.12647454148592854
GROUP5027,United States,Utah,POINT (-113.82554 40.11433),Yellow Hammer,0.12652067541091838
GROUP5027,United States,Utah,POINT (-113.82751 40.11715),Yellow Hammer Mine,0.1265219097067906
GROUP4336,United States,Nevada,POINT (-114.26945 38.89745),Big Wash Property,0.12681767485892956
GROUP4336,United States,Nevada,POINT (-114.27084 38.90185),Big Wash Claims,0.12681981967209258
GROUP3006,United States,Utah,POINT (-113.81473 40.06993),Proberts,0.1268264518900217
GROUP3006,United States,Utah,POINT (-113.81694 40.06853),Probert Prospect,0.12682679222387927
GROUP1448,United States,California,POINT (-119.77318 37.70413),Donna Group,0.12683342930586244
GROUP1448,United States,California,POINT (-119.77542 37.70326),Donna Group,0.12683358472663936
GROUP3010,United States,California,POINT (-116.93867 34.53562),Star Dust Group,0.12688586749066771
GROUP3010,United States,California,POINT (-116.94087 34.53696),Star Dust Group,0.12688620667725867
GROUP2679,United States,Alaska,POINT (-148.80289 64.04962),Eva Creek,0.12743337554172382
GROUP1783,United States,California,POINT (-115.54112 35.35973),Evening Star,0.12757956639192267
GROUP3211,United States,Idaho,POINT (-116.96997 48.64958),Fire Chief Mine,0.12779958447000536
GROUP3211,United States,Idaho,POINT (-116.97188 48.64676),Fire Chief Mine,0.12780088034612822
GROUP2,Peru,"",POINT(-77.85194 -8.16833),Pasto Bueno,0.1278266557799958
GROUP2,Peru,"",POINT (-77.84977 -8.16472),Pasto Bueno,0.12782788359736455
GROUP2707,United States,Nevada,POINT (-116.94869 38.58465),Falcon Prospect,0.12829933885101721
GROUP2707,United States,Nevada,POINT (-116.95091 38.58326),Falcon Prospect,0.1282997031756018
GROUP2436,United States,California,POINT (-120.17489 38.03382),"Lime Cap,Savari Group",0.12841938898695937
GROUP2436,United States,California,POINT (-120.17709 38.03522),Savari Group,0.1284197825633781
GROUP3606,United States,Washington,POINT (-118.12171 48.10485),Read,0.12886172745027466
GROUP3606,United States,Washington,POINT (-118.12389 48.10652),Read,0.12886225652135397
GROUP5158,United States,Montana,POINT (-113.10921 46.19429),Carbonator Prospect,0.12908242961315192
GROUP5158,United States,Montana,POINT (-113.11063 46.18961),Carbonator Prospect,0.12908477585865907
GROUP5539,United States,California,POINT (-117.64645 34.59307),Black Mountain,0.12924734786896977
GROUP5539,United States,California,POINT (-117.64869 34.59441),Black Mountain,0.12924769292160576
GROUP2046,United States,Nevada,POINT (-118.66707 38.42131),Lemr Prospect,0.1293178746532603
GROUP2046,United States,Nevada,POINT (-118.66766 38.41662),Lemr,0.12931901409835758
GROUP2246,United States,California,POINT (-118.93154 36.47776),Manikan,0.12955302313594994
GROUP2246,United States,California,POINT (-118.93205 36.48246),Manikan,0.1295540162895228
GROUP6047,United States,Alaska,POINT (-165.4524 64.76909),California,0.12967691659301966
GROUP3195,United States,Montana,POINT (-113.05281 46.38379),Montpark Tungsten,0.13139941731353244
GROUP3195,United States,Montana,POINT (-113.05508 46.38211),Montpark Mine,0.1313998912264527
GROUP1482,United States,California,POINT (-117.7009 35.33888),Tungsten Mountain Mine,0.13242615738822083
GROUP1482,United States,California,POINT (-117.7028 35.33579),Tungsten Mountain Mine,0.13242767832852081
GROUP2020,United States,Nevada,POINT (-115.61147 37.95885),"NBMG Sample Site 1767,Freiberg Tungsten Prospect",0.1328300935677267
GROUP3412,United States,Nevada,POINT (-115.95703 41.1399),Lone Wolf,0.1330813349257651
GROUP3412,United States,Nevada,POINT (-115.95762 41.1346),Lone Wolf,0.13308265694516172
GROUP6090,United States,Alaska,POINT (-147.36515 64.98078),"Colbert,Cleary Hill",0.13327799874526178
GROUP3189,United States,Nevada,POINT (-116.14783 41.6891),Burns Mine,0.13377731895330022
GROUP1751,United States,Washington,POINT (-119.16587 48.47345),Windiate-Auberton Prospect,0.1338477126845751
GROUP1751,United States,Washington,POINT (-119.16785 48.47064),Windiate-Auberton,0.13384905354516696
GROUP6655,Canada,"",POINT(-81.65000 46.23333),Fostung,0.13574536360410577
