intersection_area,source_id_1,source_id_2,record_id_1,record_id_2,union_area,IOU,GroupID_1,GroupID_2
792450.4666512042,https://mrdata.usgs.gov/mrds,https://mrdata.usgs.gov/deposit,10261219,CA00056,792450.4666512042,1.0,https://mrdata.usgs.gov/deposit66,https://mrdata.usgs.gov/mrds5846
822447.3523125391,https://mrdata.usgs.gov/deposit,https://mrdata.usgs.gov/mrds,NV00132,10310313,822447.3523125391,1.0,https://mrdata.usgs.gov/deposit111,https://mrdata.usgs.gov/mrds3003
826638.0150704588,https://doi.org/10.4095/295581,https://mrdata.usgs.gov/mrds,160,10005988,826638.0150704588,1.0,https://doi.org/10.4095/29558194,https://mrdata.usgs.gov/mrds6188
832969.9977082774,https://mrdata.usgs.gov/deposit,https://mrdata.usgs.gov/mrds,NV00113,"10125637,10173836",832969.9977082774,1.0,https://mrdata.usgs.gov/deposit88,https://mrdata.usgs.gov/mrds2777
919404.1204292635,https://mrdata.usgs.gov/mrds,https://doi.org/10.4095/295581,10305542,160,919404.1204292635,1.0,https://doi.org/10.4095/29558194,https://mrdata.usgs.gov/mrds137
934702.835309683,https://mrdata.usgs.gov/mrds,https://mrdata.usgs.gov/deposit,10112877,AK00197,934702.835309683,1.0,https://mrdata.usgs.gov/deposit85,https://mrdata.usgs.gov/mrds3125
941525.7948826166,https://mrdata.usgs.gov/deposit,https://mrdata.usgs.gov/mrds,ID00003,"10071135,10096316",941525.7948826166,1.0,https://mrdata.usgs.gov/deposit93,https://mrdata.usgs.gov/mrds4145
945484.832188204,https://mrdata.usgs.gov/mrds,https://mrdata.usgs.gov/deposit,10281404,CA00021,945484.832188204,1.0,https://mrdata.usgs.gov/deposit87,https://mrdata.usgs.gov/mrds3449
962857.7383415616,https://doi.org/10.4095/295581,https://mrdata.usgs.gov/mrds,169,10111500,962857.7383415616,1.0,https://doi.org/10.4095/29558185,https://mrdata.usgs.gov/mrds4363
987122.3185517879,https://mrdata.usgs.gov/deposit,https://mrdata.usgs.gov/mrds,MT00027,10244639,987122.3185517879,1.0,https://mrdata.usgs.gov/deposit10,https://mrdata.usgs.gov/mrds124
1024993.9732538619,https://mrdata.usgs.gov/mrds,https://doi.org/10.4095/295581,10115273,956,1024993.9732538619,1.0,https://doi.org/10.4095/295581152,https://mrdata.usgs.gov/mrds920
1033806.0292039001,https://doi.org/10.4095/295581,https://mrdata.usgs.gov/mrds,516,"10024778,10098735",1033806.0292039001,1.0,https://doi.org/10.4095/295581134,https://mrdata.usgs.gov/mrds868
1043102.0848768814,https://mrdata.usgs.gov/mrds,https://doi.org/10.4095/295581,10024785,240,1043102.0848768814,1.0,https://doi.org/10.4095/29558163,https://mrdata.usgs.gov/mrds4963
1045802.567674648,https://mrdata.usgs.gov/deposit,https://mrdata.usgs.gov/mrds,AK00183,"10208778,10001807",1045802.567674648,1.0,https://mrdata.usgs.gov/deposit101,https://mrdata.usgs.gov/mrds4804
1147932.4600438934,https://mrdata.usgs.gov/deposit,https://doi.org/10.4095/295581,ID00049,959,1147932.4600438934,1.0,https://doi.org/10.4095/295581197,https://mrdata.usgs.gov/deposit48
