ms_uri,source_id,record_id,country,state_or_province,crs,other_names,site_name,commodity,deposit_type,longitude,latitude,location,GroupID_location,link_method,GroupID_text
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10095812,https://mrdata.usgs.gov/mrds,10095812,United States,Oregon,EPSG:4326,"",Illinois River Sulfide,"pper,balt,,Gold,,","Arc U-M intru- sion nickel- copper-PGE,Ophiolite nickel-copper-PGE",-124.01145,42.42982,POINT (-124.0114500000000106 42.4298199999999994),733,GEO,https://mrdata.usgs.gov/mrds2111
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10110438,https://mrdata.usgs.gov/mrds,10110438,Canada,Manitoba,EPSG:4326,"",Canada,"balt,,pper","Impact U-M intrusion nickel- copper-PGE,U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE",-98.33382,55.50006,POINT (-98.3338199999999887 55.5000599999999977),615,GEO,https://mrdata.usgs.gov/mrds7
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10308654,https://mrdata.usgs.gov/mrds,10308654,United States,Alaska,EPSG:4326,"",Unnamed,"Iron,pper,,,",U-M conduit nickel-copper- PGE,-153.96285,62.38848,POINT (-153.9628499999999747 62.3884800000000084),343,GEO,https://mrdata.usgs.gov/mrds227
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10229148,https://mrdata.usgs.gov/mrds,10229148,United States,Washington,EPSG:4326,"",Blue Bird,"pper,Silver,Gold,","",-121.57812,48.25061,POINT (-121.5781199999999700 48.2506100000000018),670,GEO,https://mrdata.usgs.gov/mrds1671
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10036657,https://mrdata.usgs.gov/mrds,10036657,United States,Oregon,EPSG:4326,"",Black Rock,",,Silver","Ophiolite chromium,U-M layered intrusion chromium",-118.78577,44.33207,POINT (-118.7857700000000136 44.3320699999999945),544,GEO,https://mrdata.usgs.gov/mrds523
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067588,https://mrdata.usgs.gov/mrds,10067588,United States,California,EPSG:4326,"",pnis,",balt,pper",Vein cobalt ± Ni,-118.55538,37.14662,POINT (-118.5553799999999995 37.1466199999999986),561,GEO,https://mrdata.usgs.gov/mrds1631
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10258629,https://mrdata.usgs.gov/mrds,10258629,United States,Alaska,EPSG:4326,"P,Fleming Island,Juneau Sea Level Copper Mines,H,Alaska Trust,Davison Bay,Alaska Nickel Mines,S,Ilene Claims,Vevelstad",Mirror Harbor,", elements,pper,balt","Arc U-M intru- sion nickel- copper-PGE,Ophiolite nickel-copper-PGE,U-M conduit nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE",-136.30894,57.78501,POINT (-136.3089400000000069 57.7850099999999927),274,GEO,https://mrdata.usgs.gov/mrds1142
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002238,https://mrdata.usgs.gov/mrds,10002238,United States,Alaska,EPSG:4326,"",Unnamed (near Desolation Glacier),"Gold,,pper,","Arc U-M intru- sion nickel- copper-PGE,U-M conduit nickel-copper- PGE",-137.57214,58.77971,POINT (-137.5721399999999619 58.7797100000000086),500,GEO,https://mrdata.usgs.gov/mrds2541
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10108244,https://mrdata.usgs.gov/mrds,10108244,United States,Colorado,EPSG:4326,Copper King,pper King,"balt,pper,","Komatiite nickel-copper-PGE,Vein ± replacement nickel",-105.42031,40.05527,POINT (-105.4203100000000006 40.0552699999999930),545,GEO,https://mrdata.usgs.gov/mrds225
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10010082,https://mrdata.usgs.gov/mrds,10010082,United States,Missouri,EPSG:4326,"Buckeye,North American Lead Co,National Lead Co,Missouri Cobalt Mine,Copper Creek",Madison,",Silver,Iron,balt,pper,","Kipushi-type sediment- hosted copper- zinc-lead,MVT zinc-lead,Sandstone-hosted zinc-lead",-90.27899,37.5509,POINT (-90.2789899999999790 37.5508999999999986),559,GEO,https://mrdata.usgs.gov/mrds125
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10245894,https://mrdata.usgs.gov/mrds,10245894,United States,Montana,EPSG:4326,"",Unnamed,"","Anorthosite conduit nickel- copper-PGE,Black shale nickel ± Mo- PGE,Impact U-M intrusion nickel- copper-PGE,U-M intrusion nickel-copper- PGE,Vein ± replacement nickel",-112.42587,45.0966,POINT (-112.4258700000000033 45.0965999999999951),713,GEO,https://mrdata.usgs.gov/mrds227
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067860,https://mrdata.usgs.gov/mrds,10067860,United States,Georgia,EPSG:4326,Smith-Candless,Smith Mccandless,"balt,",Bimodal felsic VMS,-85.08324,33.85014,POINT (-85.0832399999999893 33.8501400000000032),557,GEO,https://mrdata.usgs.gov/mrds1084
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10092674,https://mrdata.usgs.gov/mrds,10092674,United States,Washington,EPSG:4326,"",Cavanaugh Lake,"","Anorthosite conduit nickel- copper-PGE,Arc U-M intru- sion nickel- copper-PGE,Black shale nickel ± Mo- PGE,U-M intrusion nickel-copper- PGE",-121.95623,48.30287,POINT (-121.9562300000000050 48.3028699999999915),624,GEO,https://mrdata.usgs.gov/mrds1162
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10036898,https://mrdata.usgs.gov/mrds,10036898,United States,Washington,EPSG:4326,"",Blue Bonnet,",pper,Silver,Gold",Laterite nickel,-121.02396,47.45038,POINT (-121.0239600000000166 47.4503799999999956),622,GEO,https://mrdata.usgs.gov/mrds194
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10270357,https://mrdata.usgs.gov/mrds,10270357,United States,Montana,EPSG:4326,"",Dalys Spur Area,"Cerium,,,Samarium,Thulium,Dysprosium,Ytterbium,,,Europium,Yttrium,Gadolinium,Holmium,Terbium,Erbium,Lutetium,Praseodymium,Neodymium, ,Lanthanum,",Phosphorite,-112.78258,45.093,POINT (-112.7825799999999816 45.0929999999999964),711,GEO,https://mrdata.usgs.gov/mrds1058
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039217,https://mrdata.usgs.gov/mrds,10039217,Canada,Ontario,EPSG:4326,"",Longvack South,"pper,Silver,,,Gold","Anorthosite conduit nickel- copper-PGE,Impact U-M intrusion nickel- copper-PGE,U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE",-81.33312,46.66666,POINT (-81.3331199999999939 46.6666600000000003),755,GEO,https://mrdata.usgs.gov/mrds7
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10277362,https://mrdata.usgs.gov/mrds,10277362,United States,Washington,EPSG:4326,"",Blewett Pass Pitwash Alloy,",Iron,","Iron silicate polymetallic,Vein ± replacement nickel",-120.65337,47.39652,POINT (-120.6533699999999953 47.3965200000000024),622,GEO,https://mrdata.usgs.gov/mrds2668
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10230222,https://mrdata.usgs.gov/mrds,10230222,Canada,Manitoba,EPSG:4326,Soab North MineSoab,Soab,"Silver,, elements,Gold,,,balt,pper","Impact U-M intrusion nickel- copper-PGE,Komatiite nickel-copper-PGE,U-M intrusion nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE",-90.40794,55.23538,POINT (-90.4079399999999822 55.2353799999999922),3495,GEO,https://mrdata.usgs.gov/mrds3294
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10041302,https://mrdata.usgs.gov/mrds,10041302,United States,Washington,EPSG:4326,Iron Creek,Shamrock,",Gold,Silver,,pper,","Black shale nickel ± Mo- PGE,Vein ± replacement nickel",-118.62834,48.14512,POINT (-118.6283399999999943 48.1451199999999915),492,GEO,https://mrdata.usgs.gov/mrds89
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10185467,https://mrdata.usgs.gov/mrds,10185467,United States,Alaska,EPSG:4326,"",Linda,"","Black shale nickel ± Mo- PGE,Ophiolite nickel-copper-PGE,Vein ± replacement nickel",-136.39375,57.95391,POINT (-136.3937500000000114 57.9539100000000005),338,GEO,https://mrdata.usgs.gov/mrds1968
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10036943,https://mrdata.usgs.gov/mrds,10036943,United States,Washington,EPSG:4326,"",Non Pareil,"Gold,,pper,balt,Silver","Vein copper,Vein polymetallic",-121.44815,47.85564,POINT (-121.4481499999999841 47.8556400000000011),686,GEO,https://mrdata.usgs.gov/mrds692
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10033088,https://mrdata.usgs.gov/mrds,10033088,United States,Oregon,EPSG:4326,"Smuggler,Grover Cleveland,Juniper",Standard,",,pper,Gold,,Silver,,,balt","",-118.68077,44.54596,POINT (-118.6807699999999812 44.5459599999999938),543,GEO,https://mrdata.usgs.gov/mrds34
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10079623,https://mrdata.usgs.gov/mrds,10079623,Brazil,Minas Gerais,EPSG:4326,"",Brazil,"","Impact U-M intrusion nickel- copper-PGE,Laterite nickel,Vein ± replacement nickel",-41.66558,-19.83081,POINT (-41.6655799999999985 -19.8308099999999961),112,GEO,https://mrdata.usgs.gov/mrds1086
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60001628,https://mrdata.usgs.gov/mrds,60001628,India,Nagaland,EPSG:4326,"",Tuensang,"",Laterite nickel,94.74995,26.26578,POINT (94.7499499999999841 26.2657799999999959),321,GEO,https://mrdata.usgs.gov/mrds1728
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067854,https://mrdata.usgs.gov/mrds,10067854,United States,Idaho,EPSG:4326,Howe Sound Adit Mine,Howe Sound,",,balt,Gold,pper","Vein cobalt ± Ni,Vein five-element",-114.35028,45.12577,POINT (-114.3502799999999979 45.1257699999999957),466,GEO,https://mrdata.usgs.gov/mrds982
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10068456,https://mrdata.usgs.gov/mrds,10068456,Colombia,"",EPSG:4326,"",Cerro Matoso,",,Iron,balt",Laterite nickel,-75.58304,7.91786,POINT (-75.5830399999999969 7.9178600000000010),40,GEO,https://mrdata.usgs.gov/mrds205
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039325,https://mrdata.usgs.gov/mrds,10039325,Canada,Quebec,EPSG:4326,"Erickson,1,Leslie",Holanna L Lake,"pper, elements,","Anorthosite conduit nickel- copper-PGE,Impact U-M intrusion nickel- copper-PGE,U-M layered intrusion nickel- copper-PGE",-69.74919,58.00009,POINT (-69.7491899999999987 58.0000899999999930),37,GEO,https://mrdata.usgs.gov/mrds2767
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10056263,https://mrdata.usgs.gov/mrds,10056263,United States,Montana,EPSG:4326,"",Nin,"Silver,balt, elements,,Gold,pper","Anorthosite conduit nickel- copper-PGE,U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE,U-M layered intrusion PGE,U-M layered intrusion nickel- copper-PGE",-110.2233,45.48575,POINT (-110.2232999999999947 45.4857500000000030),522,GEO,https://mrdata.usgs.gov/mrds1469
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10106902,https://mrdata.usgs.gov/mrds,10106902,Canada,Manitoba,EPSG:4326,"Catlake Area,Bird River Claim Group,Maskwa Lake",Dumbarton Limited,",balt,pper,,","Anorthosite conduit nickel- copper-PGE,Impact U-M intrusion nickel- copper-PGE,U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE",-95.48589,50.48306,POINT (-95.4858899999999977 50.4830600000000018),513,GEO,https://mrdata.usgs.gov/mrds1309
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067838,https://mrdata.usgs.gov/mrds,10067838,United States,Nevada,EPSG:4326,"",ttonwood Canyon,",balt,pper","Vein cobalt ± Ni,Vein ± replacement nickel",-117.91318,39.99657,POINT (-117.9131799999999970 39.9965699999999913),608,GEO,https://mrdata.usgs.gov/mrds3141
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10079622,https://mrdata.usgs.gov/mrds,10079622,Brazil,Minas Gerais,EPSG:4326,"Livramento,Morro Do Corisco",Brazil,",Iron,",Laterite nickel,-44.36562,-22.0141,POINT (-44.3656200000000069 -22.0140999999999956),140,GEO,https://mrdata.usgs.gov/mrds1086
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038814,https://mrdata.usgs.gov/mrds,10038814,South Africa,"",EPSG:4326,"Investments Co,K,O,A,Ltd,T",Atok,"balt,,pper,","U-M intrusion nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE",29.8428,-24.31834,POINT (29.8427999999999969 -24.3183399999999956),389,GEO,https://mrdata.usgs.gov/mrds1002
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039312,https://mrdata.usgs.gov/mrds,10039312,Canada,Quebec,EPSG:4326,"",Mogador,"elements,,pper","Anorthosite conduit nickel- copper-PGE,Arc U-M intru- sion nickel- copper-PGE,Ophiolite nickel-copper-PGE,U-M conduit nickel-copper- PGE",-77.69408,48.40832,POINT (-77.6940799999999854 48.4083200000000033),708,GEO,https://mrdata.usgs.gov/mrds1191
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10109569,https://mrdata.usgs.gov/mrds,10109569,Zimbabwe,"",EPSG:4326,"",Wedza,"Gold,,,,pper,",U-M layered intrusion PGE,29.8097,-20.28772,POINT (29.8096999999999994 -20.2877199999999966),423,GEO,https://mrdata.usgs.gov/mrds2228
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067538,https://mrdata.usgs.gov/mrds,10067538,United States,Alaska,EPSG:4326,Mertie Lode,Admiralty Alaska Gold,",balt,pper","Arc U-M intru- sion nickel- copper-PGE,U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE",-134.86035,58.23724,POINT (-134.8603499999999826 58.2372400000000070),308,GEO,https://mrdata.usgs.gov/mrds2902
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10068485,https://mrdata.usgs.gov/mrds,10068485,Chile,"",EPSG:4326,"",Topilla,"pper,,balt,,","Magnetite- dominant IOCG,Porphyry copper ± gold,Porphyry copper- molybdenum",-70.18288,-22.07755,POINT (-70.1828799999999973 -22.0775499999999951),67,GEO,https://mrdata.usgs.gov/mrds2475
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039019,https://mrdata.usgs.gov/mrds,10039019,Mexico,Aguascalientes,EPSG:4326,Aguascalientes,(Facility) Aquascalientes,",,,Silver,,Gold,",Replacement gold-silver,-102.30041,21.85051,POINT (-102.3004099999999852 21.8505099999999963),7,GEO,https://mrdata.usgs.gov/mrds3051
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10147791,https://mrdata.usgs.gov/mrds,10147791,United States,Missouri,EPSG:4326,"",Unknown,",balt,pper,,","Irish-type sediment- hosted zinc- lead,Vein cobalt ± Ni",-90.14149,37.54227,POINT (-90.1414899999999903 37.5422700000000020),534,GEO,https://mrdata.usgs.gov/mrds875
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10105523,https://mrdata.usgs.gov/mrds,10105523,Canada,Quebec,EPSG:4326,"",Lac Edouard pper Canada,"pper,","Anorthosite conduit nickel- copper-PGE,Komatiite nickel-copper-PGE,Ophiolite nickel-copper-PGE",-72.26612,47.66663,POINT (-72.2661200000000008 47.6666299999999978),264,GEO,https://mrdata.usgs.gov/mrds33
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10066762,https://mrdata.usgs.gov/mrds,10066762,Australia,Western Australia,EPSG:4326,"",New Morning,"pper,","Impact U-M intrusion nickel- copper-PGE,Komatiite nickel-copper-PGE,Laterite nickel",119.63256,-32.4127,POINT (119.6325600000000122 -32.4127000000000010),259,GEO,https://mrdata.usgs.gov/mrds1188
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10047005,https://mrdata.usgs.gov/mrds,10047005,United States,Nevada,EPSG:4326,"",Thanksgiving,",pper","Breccia pipe copper,Impact U-M intrusion nickel- copper-PGE",-114.18637,36.60555,POINT (-114.1863699999999966 36.6055500000000009),468,GEO,https://mrdata.usgs.gov/mrds167
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10055388,https://mrdata.usgs.gov/mrds,10055388,United States,Washington,EPSG:4326,"",Goat Mountain,"","Black shale nickel ± Mo- PGE,Laterite nickel,Vein ± replacement nickel",-121.63318,48.93148,POINT (-121.6331799999999959 48.9314799999999934),465,GEO,https://mrdata.usgs.gov/mrds1212
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10096182,https://mrdata.usgs.gov/mrds,10096182,Peru,"",EPSG:4326,"",Rangra balt Peru,",balt",Laterite nickel,-75.41637,-11.41456,POINT (-75.4163700000000006 -11.4145599999999998),244,GEO,https://mrdata.usgs.gov/mrds331
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10034305,https://mrdata.usgs.gov/mrds,10034305,United States,California,EPSG:4326,"",Ventura,",pper","Impact U-M intrusion nickel- copper-PGE,U-M conduit nickel-copper- PGE",-118.78619,34.2014,POINT (-118.7861899999999906 34.2013999999999925),365,GEO,https://mrdata.usgs.gov/mrds272
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10066763,https://mrdata.usgs.gov/mrds,10066763,Australia,Western Australia,EPSG:4326,"",Flying Fox,",pper","Arc U-M intru- sion nickel- copper-PGE,Komatiite nickel-copper-PGE,Ophiolite nickel-copper-PGE,U-M conduit nickel-copper- PGE,Vein ± replacement nickel",119.63256,-32.29603,POINT (119.6325600000000122 -32.2960300000000018),259,GEO,https://mrdata.usgs.gov/mrds3025
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10305386,https://mrdata.usgs.gov/mrds,10305386,Russia,"",EPSG:4326,"",Severny,",pper",U-M conduit nickel-copper- PGE,30.50362,69.41522,POINT (30.5036199999999944 69.4152200000000192),256,GEO,https://mrdata.usgs.gov/mrds3054
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10197049,https://mrdata.usgs.gov/mrds,10197049,United States,Montana,EPSG:4326,"",Cattle Gulch Syncline,"Holmium,Dysprosium,Neodymium,Praseodymium,Lutetium,Yttrium,Lanthanum,Gadolinium,,Ytterbium,,Samarium,,Cerium,,Erbium,,Europium,Thulium,Terbium,",Phosphorite,-112.76339,45.6755,POINT (-112.7633900000000011 45.6754999999999995),741,GEO,https://mrdata.usgs.gov/mrds2244
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000645,https://mrdata.usgs.gov/mrds,60000645,South Africa,"",EPSG:4326,Western Platinum Mine,Western Bushveld,"balt,,pper, elements","U-M intrusion nickel-copper- PGE,U-M layered intrusion PGE,U-M layered intrusion nickel- copper-PGE",27.50145,-25.69663,POINT (27.5014499999999948 -25.6966299999999954),428,GEO,https://mrdata.usgs.gov/mrds322
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069271,https://mrdata.usgs.gov/mrds,10069271,Serbia,"",EPSG:4326,"",Kraljevo Yugoslavia,"",Vein ± replacement nickel,20.68522,43.73203,POINT (20.6852199999999975 43.7320299999999946),3390,GEO,https://mrdata.usgs.gov/mrds3189
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10070063,https://mrdata.usgs.gov/mrds,10070063,"","",EPSG:4326,"",Lushatsha Zaire,"","Laterite nickel,Vein ± replacement nickel",23.65636,-2.87441,POINT (23.6563599999999958 -2.8744099999999997),3545,GEO,https://mrdata.usgs.gov/mrds3344
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10123293,https://mrdata.usgs.gov/mrds,10123293,United States,Missouri,EPSG:4326,"",Annapolis,"pper,balt,,,","Irish-type sediment- hosted zinc- lead,Replacement zinc-lead",-90.56931,37.36477,POINT (-90.5693100000000015 37.3647700000000000),3546,GEO,https://mrdata.usgs.gov/mrds3345
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10034098,https://mrdata.usgs.gov/mrds,10034098,United States,California,EPSG:4326,Roosevelt,El Dorado,"pper,,,Silver,Gold","Bimodal felsic VMS,Bimodal-mafic VMS,Felsic-siliciclastic VMS,Mafic-siliciclastic VMS,Mafic-ultramafic VMS",-120.85046,38.84379,POINT (-120.8504599999999698 38.8437899999999985),681,GEO,https://mrdata.usgs.gov/mrds3082
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10056351,https://mrdata.usgs.gov/mrds,10056351,Canada,Manitoba,EPSG:4326,"",Farley,"Silver,Gold,,pper,balt","Anorthosite conduit nickel- copper-PGE,Impact U-M intrusion nickel- copper-PGE,Komatiite nickel-copper-PGE,U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE",-101.05896,56.83618,POINT (-101.0589599999999990 56.8361799999999917),332,GEO,https://mrdata.usgs.gov/mrds42
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10095118,https://mrdata.usgs.gov/mrds,10095118,United States,Oregon,EPSG:4326,"",Reynold,"pper,,Gold",Iron silicate polymetallic,-123.75782,42.06204,POINT (-123.7578199999999669 42.0620400000000032),745,GEO,https://mrdata.usgs.gov/mrds1089
