ms_uri,GroupID
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10159623,GROUP2794
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039349,GROUP2795
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10280420,GROUP2796
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000593,GROUP2797
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038826,GROUP2798
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10280755,GROUP2799
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000592,GROUP2800
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10255649,GROUP2801
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10304937,GROUP2802
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10207995,GROUP2803
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10231826,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10079224",GROUP2804
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10021394,GROUP2805
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10400411,GROUP2806
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__grootboom-1821,GROUP2806
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__grootboom,GROUP2806
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10183140,GROUP2807
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10097104,GROUP2808
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10097102,GROUP2809
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__hoedspruit-1823,GROUP2810
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__hoedspruit,GROUP2810
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__zilkaatsnek-1884,GROUP2811
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__blue-ridge-1807,GROUP2812
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__blue-ridge,GROUP2812
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__zondernaam-1886,GROUP2813
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__zondernaam,GROUP2813
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__crocodile-river-1813,GROUP2814
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__crocodile-river,GROUP2814
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__impala-pt-only-tailings-1826,GROUP2815
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__marikana-psa-1842,GROUP2816
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__marikana-psa,GROUP2816
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__berg-south-africa-1805,GROUP2817
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__millenium-1847,GROUP2818
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__millenium,GROUP2818
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__grootboom-tailings-1822,GROUP2819
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__limpopo-baobab-doornvlei-1835,GROUP2820
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__limpopo-baobab-doornvlei-dwaalkop-zebedelia,GROUP2820
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__lesego-1833,GROUP2821
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__lesego,GROUP2821
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__mokopane-1850,GROUP2822
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__mokopane,GROUP2822
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__marikana-lonmin-1841,GROUP2823
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__marikana-lonmin,GROUP2823
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__eland-1816,GROUP2824
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__eland,GROUP2824
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__sedibelo-west-1868,GROUP2825
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__union-north-south-1879,GROUP2826
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__union-north-south,GROUP2826
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__mogalakwena-1849,GROUP2827
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__bafokeng-rasimone-1802,GROUP2828
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__bafokeng-rasimone,GROUP2828
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__kroondal-psa-1831,GROUP2829
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__kroondal-psa,GROUP2829
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__phoenix-chrome-pge-tailings-1857,GROUP2830
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__kruidfontein-1832,GROUP2831
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__kruidfontein,GROUP2831
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__magazynskraal-3jq-1839,GROUP2832
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__mphahlele-1852,GROUP2833
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__mphahlele,GROUP2833
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__liger-leeuwkop-tigerpoort-1834,GROUP2834
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__liger-leeuwkop-tigerpoort,GROUP2834
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__sedibelo-1867,GROUP2835
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__boikgantsho-1808,GROUP2836
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__rooderand-platinum-australia-1862,GROUP2837
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__rooderand-platinum-australia,GROUP2837
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__limpopo-zebediela-1837,GROUP2838
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__sheba-s-ridge-1869,GROUP2839
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__sheba-s-ridge,GROUP2839
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__loskop-jv-rietfontein-de-wagendrift-1838,GROUP2840
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__loskop-jv-rietfontein-de-wagendrift,GROUP2840
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__inkosi-1828,GROUP2841
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__tubatse-eerste-geluk-nooitverwacht-1875,GROUP2842
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__tubatse-eerste-geluk-nooitverwacht,GROUP2842
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__bokoni-ga-phasha-1809,GROUP2843
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__bokoni-ga-phasha,GROUP2843
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__dishaba-1815,GROUP2844
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__everest-1817,GROUP2845
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__kliprivier-1830,GROUP2846
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__kliprivier,GROUP2846
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__war-springs-oorlogsfontein-1881,GROUP2847
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__war-springs-oorlogsfontein,GROUP2847
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__tjate-1874,GROUP2848
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__tjate,GROUP2848
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__siphumelele-1870,GROUP2849
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__platreef-flatreef-turfspruit-1859,GROUP2850
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__platreef-flatreef-turfspruit,GROUP2850
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__mototolo-1851,GROUP2851
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__mototolo,GROUP2851
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__zondereinde-northam-1885,GROUP2852
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__zondereinde-northam,GROUP2852
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__garatau-garatouw-hoepakrantz-de-kom-1820,GROUP2853
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__garatau-garatouw-hoepakrantz-de-kom,GROUP2853
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__rooderand-platmin-1861,GROUP2854
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__bathopele-1804,GROUP2855
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__mareesburg-1840,GROUP2856
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__mareesburg,GROUP2856
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__rooipoort-1863,GROUP2857
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__rooipoort,GROUP2857
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__marula-1844,GROUP2858
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__marula,GROUP2858
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__maseve-1-1a-1845,GROUP2859
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__maseve-1-3,GROUP2859
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__waterberg-1882,GROUP2860
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__waterberg,GROUP2860
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__afplats-leeuwkop-group-1800,GROUP2861
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__afplats-leeuwkop,GROUP2861
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__schietfontein-1866,GROUP2862
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__everest-north-vygenhoek-1818,GROUP2863
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__everest-north-vygenhoek,GROUP2863
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__khomanani-1829,GROUP2864
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__bakubung-ledig-frischgewaagd-1803,GROUP2865
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__bakubung-ledig-frischgewaagd,GROUP2865
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__maseve-3-1846,GROUP2866
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__volspruit-south-africa-1880,GROUP2867
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__marikana-tailings-1843,GROUP2868
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__thembelani-khuseleka-1873,GROUP2869
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__chieftains-plain-walhalla-1811,GROUP2870
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__chieftains-plain-walhalla,GROUP2870
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__imbasa-1824,GROUP2871
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__pandora-jv-1856,GROUP2872
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__pandora-jv,GROUP2872
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__witkleifontein-1883,GROUP2873
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__witkleifontein,GROUP2873
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__spitzkop-kennedy-s-vale-1872,GROUP2874
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__spitzkop-kennedy-s-vale,GROUP2874
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__booysendal-north-south-1810,GROUP2875
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__booysendal-north-south-everest,GROUP2875
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__pilanesburg-tuschenkomst-ruighoek-1858,GROUP2876
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__rustenburg-union-tailings-1864,GROUP2877
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__limpopo-dwaalkop-1836,GROUP2878
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__twickenham-1877,GROUP2879
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__twickenham,GROUP2879
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__der-brochen-1814,GROUP2880
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__der-brochen,GROUP2880
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__modikwa-1848,GROUP2881
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__modikwa,GROUP2881
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__everest-south-hoogland-1819,GROUP2882
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__everest-south-hoogland,GROUP2882
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__tumela-1876,GROUP2883
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__impala-rbr-jv-1827,GROUP2884
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__impala-rbr-jv,GROUP2884
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__smokey-hills-1871,GROUP2885
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__smokey-hills,GROUP2885
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__two-rivers-1878,GROUP2886
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__two-rivers,GROUP2886
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__akanani-1801,GROUP2887
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__akanani,GROUP2887
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__mogalakwena-boikgantsho,GROUP2888
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__berg,GROUP2889
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__pilanesburg-east-west-pits,GROUP2890
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__ruighoek,GROUP2891
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__sedibelo-central,GROUP2892
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__magazynskraal-sedibelo-east,GROUP2893
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__siphumelele-3,GROUP2894
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__rooderand-sedibelo,GROUP2895
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__amandelbult-tumela,GROUP2896
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__afplats-imbasa-imkosi,GROUP2897
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__amandelbult-dishaba,GROUP2898
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__aurora,GROUP2899
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__bon-accord-segalla,GROUP2900
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10304175,GROUP2901
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10182588,GROUP2902
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10303843,GROUP2903
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10207069,GROUP2904
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038877,GROUP2905
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038682,GROUP2906
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__2511,GROUP2907
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10110431,GROUP2907
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__bou-azzer,GROUP2907
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10183240,GROUP2908
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__mwetaung,GROUP2909
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__tagaung-taung,GROUP2910
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038876,GROUP2911
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__chimimbe-hill,GROUP2912
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038191,GROUP2913
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038195,GROUP2914
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038192,GROUP2915
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038194,GROUP2916
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038190,GROUP2917
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__7,GROUP2918
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__marlborough-group,GROUP2918
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__8,GROUP2919
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__murrin-murrin,GROUP2919
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__4,GROUP2920
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__cawse,GROUP2920
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__9,GROUP2921
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__11,GROUP2922
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__10,GROUP2923
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__3,GROUP2924
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__5,GROUP2925
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__claude-hills,GROUP2925
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__2,GROUP2926
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__47,GROUP2927
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__48,GROUP2928
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10280788,GROUP2928
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__46,GROUP2929
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__leinster,GROUP2929
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10207405,GROUP2930
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000611,GROUP2931
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10231925,GROUP2932
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10097127,GROUP2933
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10263881,GROUP2934
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039206,GROUP2935
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039185,GROUP2936
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10066762,GROUP2937
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60001802,GROUP2938
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039200,GROUP2939
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000609,GROUP2940
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10079599,GROUP2941
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10066763,GROUP2942
