country,ms_uri,source_id,record_id,state_or_province,crs,other_names,site_name,commodity,deposit_type,link_method,loc_GroupID,GroupID_location,GroupID_text
"","https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10021637,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10232647",https://mrdata.usgs.gov/mrds,"10232647,10021637","",EPSG:4326,"",Mawchi,",,,,,,,,","Greisen tin ±W-Mo,Greisen tungsten- molybdenum±Bi,Vein tungsten,Greisen tin ±W-Mo,Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Vein tungsten",GEO,ALL122,GROUP2,GROUPALL122
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__2245,https://mrdata.usgs.gov/major-deposits,2245,"",EPSG:4326,"",Kalima-Messaraba,",","Greisen tin ±W-Mo,Igneous,Paleoplacer tin",GEO,ALL311,GROUP2,GROUPALL311
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__2244,https://mrdata.usgs.gov/major-deposits,2244,"",EPSG:4326,"",Bisha (Mumba and Kasangura s),",,,,,","Fluvial placer niobium-tantalum,Igneous",GEO,ALL341,GROUP2,GROUPALL341
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__2242,https://mrdata.usgs.gov/major-deposits,2242,"",EPSG:4326,"",Kivu (Goma Kivu),",,,,","Fluvial placer niobium-tantalum,Surficial",GEO,ALL353,GROUP2,GROUPALL353
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10021613,https://mrdata.usgs.gov/mrds,10021613,"",EPSG:4326,"Dalsung,Talsung,Dalseong,Dal Seong",Dal Sung,",pper","Greisen tungsten- molybdenum±Bi,Porphyry tungsten",GEO,ALL399,GROUP2,GROUPALL399
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10279560,https://mrdata.usgs.gov/mrds,10279560,"",EPSG:4326,"",Myekhanbaw,",","Greisen tin ±W-Mo,Porphyry tin,Vein tin",GEO,ALL566,GROUP2,GROUPALL566
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10183374,https://mrdata.usgs.gov/mrds,10183374,"",EPSG:4326,"",Manoron s,",","Fluvial placer tin,Greisen tin ±W-Mo,Paleoplacer tin,Porphyry tin,Residual placer tin,Vein tin",GEO,ALL664,GROUP2,GROUPALL664
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10158681,https://mrdata.usgs.gov/mrds,10158681,"",EPSG:4326,"",Putletto s,",","Greisen tin ±W-Mo,Porphyry tin,Replacement tin,Vein tin",GEO,ALL826,GROUP2,GROUPALL826
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000427,https://mrdata.usgs.gov/mrds,60000427,Mon State,EPSG:4326,"Yatanabon,Tagu,Thawbawleik Placer,Palauk,Yadanabon (Namyen)",Mergui,",","Fluvial placer tin,Fluvial placer tungsten,Greisen tin ±W-Mo,Paleoplacer tin,Vein tin",GEO,ALL946,GROUP2,GROUPALL946
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10304393,https://mrdata.usgs.gov/mrds,10304393,"",EPSG:4326,"",Medaw Kanbay,",","Greisen tin ±W-Mo,Paleoplacer tin,Porphyry tin,Residual placer tin,Vein tin",GEO,ALL1047,GROUP2,GROUPALL1047
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10256039,https://mrdata.usgs.gov/mrds,10256039,"",EPSG:4326,"",Pagaye,",","Greisen tin ±W-Mo,Porphyry tin,Replacement tin,Vein tin",GEO,ALL1191,GROUP2,GROUPALL1191
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10021614,https://mrdata.usgs.gov/mrds,10021614,"",EPSG:4326,Okpang Mine,Okbang Operations,",",Greisen tungsten- molybdenum±Bi,GEO,ALL1241,GROUP2,GROUPALL1241
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10303755,https://mrdata.usgs.gov/mrds,10303755,"",EPSG:4326,"",Kyaukanya,",","Greisen tin ±W-Mo,Paleoplacer tin,Porphyry tin,Replacement tin,Vein tin",GEO,ALL1253,GROUP2,GROUPALL1253
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10021611,https://mrdata.usgs.gov/mrds,10021611,"",EPSG:4326,Budeog,Bu-Duck,",,pper,","Greisen tungsten- molybdenum±Bi,Vein tungsten",GEO,ALL1425,GROUP2,GROUPALL1425
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069725,https://mrdata.usgs.gov/mrds,10069725,"",EPSG:4326,"",Dalsung,"pper,,","Greisen tungsten- molybdenum±Bi,Vein tungsten",GEO,ALL1502,GROUP2,GROUPALL1502
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10207129,https://mrdata.usgs.gov/mrds,10207129,"",EPSG:4326,"",Egani,",","Greisen tin ±W-Mo,Vein tin",GEO,ALL1902,GROUP2,GROUPALL1902
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10099695,https://mrdata.usgs.gov/mrds,10099695,"",EPSG:4326,"",Song Ge,",","Replacement fluorite,Vein fluorite",GEO,ALL1956,GROUP2,GROUPALL1956
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10231047,https://mrdata.usgs.gov/mrds,10231047,"",EPSG:4326,"",Wagon North,",","Fluvial placer tin,Greisen tin ±W-Mo,Paleoplacer tin,Porphyry tin,Residual placer tin",GEO,ALL1967,GROUP2,GROUPALL1967
"","https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10099700,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10021616",https://mrdata.usgs.gov/mrds,"10099700,10021616","",EPSG:4326,"San Nae,",Sannae,",,","Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Greisen tungsten- molybdenum±Bi",GEO,ALL2319,GROUP2,GROUPALL2319
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000742,https://mrdata.usgs.gov/mrds,60000742,Nord-Kivu,EPSG:4326,"",Kailo and Moga s,"","Fluvial placer niobium-tantalum,Fluvial placer tin,Fluvial placer tungsten,Residual placer tin",GEO,ALL2558,GROUP2,GROUPALL2558
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10232228,https://mrdata.usgs.gov/mrds,10232228,"",EPSG:4326,"",Punia-Kasese,",","Greisen tin ±W-Mo,Residual placer tin,Vein tin",GEO,ALL2608,GROUP2,GROUPALL2608
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10021617,https://mrdata.usgs.gov/mrds,10021617,"",EPSG:4326,"Ssangjon,Ssang-Jeon",Ssang Jeong,",,,pper,,","Greisen tungsten- molybdenum±Bi,Vein tungsten",GEO,ALL2999,GROUP2,GROUPALL2999
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10206687,https://mrdata.usgs.gov/mrds,10206687,"",EPSG:4326,"",Thitkatchaung,",","Greisen tin ±W-Mo,Paleoplacer tin,Porphyry tin,Vein tin",GEO,ALL3085,GROUP2,GROUPALL3085
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069719,https://mrdata.usgs.gov/mrds,10069719,"",EPSG:4326,"",Ok-Bang,",","Greisen tungsten- molybdenum±Bi,Skarn beryllium- fluorite,Skarn tungsten ± Mo,Vein fluorite",GEO,ALL3130,GROUP2,GROUPALL3130
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10304319,https://mrdata.usgs.gov/mrds,10304319,"",EPSG:4326,"",Pachaung,",","Fluvial placer tin,Fluvial placer tungsten,Greisen tin ±W-Mo",GEO,ALL3143,GROUP2,GROUPALL3143
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10133807,https://mrdata.usgs.gov/mrds,10133807,"",EPSG:4326,"",Darichaung,",","Greisen tin ±W-Mo,Paleoplacer tin,Porphyry tin,Replacement tin,Residual placer tin,Vein tin",GEO,ALL3161,GROUP2,GROUPALL3161
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10099694,https://mrdata.usgs.gov/mrds,10099694,"",EPSG:4326,"",Dae-Hwa,",","Greisen tungsten- molybdenum±Bi,Skarn molybdenum",GEO,ALL3224,GROUP2,GROUPALL3224
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10206796,https://mrdata.usgs.gov/mrds,10206796,"",EPSG:4326,"",Spider Island,",","Fluvial placer tin,Paleoplacer tin,Residual placer tin",GEO,ALL3240,GROUP2,GROUPALL3240
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10021612,https://mrdata.usgs.gov/mrds,10021612,"",EPSG:4326,"Taewha,Mitsui,Kodo,Poryon,Taika,Hungdong,Nungdong",Dae Hwa,",",Greisen tungsten- molybdenum±Bi,GEO,ALL3244,GROUP2,GROUPALL3244
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000433,https://mrdata.usgs.gov/mrds,60000433,"",EPSG:4326,"Hyakunen,Kobayashi Mine,Mannyon Mine,Ko Ksan",Gogsan,",","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL3253,GROUP2,GROUPALL3253
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069724,https://mrdata.usgs.gov/mrds,10069724,"",EPSG:4326,"",Wolak,",,,,","Greisen tungsten- molybdenum±Bi,Skarn molybdenum",GEO,ALL3399,GROUP2,GROUPALL3399
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10256304,https://mrdata.usgs.gov/mrds,10256304,"",EPSG:4326,"",Byaukchaung,",","Greisen tin ±W-Mo,Porphyry tin,Replacement tin,Vein tin",GEO,ALL3444,GROUP2,GROUPALL3444
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10304150,https://mrdata.usgs.gov/mrds,10304150,"",EPSG:4326,"",Byingye,"",Greisen tungsten- molybdenum±Bi,GEO,ALL3502,GROUP2,GROUPALL3502
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10134362,https://mrdata.usgs.gov/mrds,10134362,"",EPSG:4326,"",Anyapya,",","Greisen tin ±W-Mo,Paleoplacer tin,Porphyry tin,Replacement tin,Residual placer tin,Vein tin",GEO,ALL3525,GROUP2,GROUPALL3525
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10183505,https://mrdata.usgs.gov/mrds,10183505,"",EPSG:4326,"",Yengan s,"","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi",GEO,ALL3723,GROUP2,GROUPALL3723
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10303751,https://mrdata.usgs.gov/mrds,10303751,"",EPSG:4326,"",Maliwun s,",","Greisen tin ±W-Mo,Porphyry tin,Residual placer tin,Vein tin",GEO,ALL3734,GROUP2,GROUPALL3734
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10021618,https://mrdata.usgs.gov/mrds,10021618,"",EPSG:4326,Wolak,Weolag,",,","Greisen tungsten- molybdenum±Bi,Vein tungsten",GEO,ALL3810,GROUP2,GROUPALL3810
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10279412,https://mrdata.usgs.gov/mrds,10279412,"",EPSG:4326,"",Kechaung,",","Fluvial placer tin,Porphyry tin,Residual placer tin",GEO,ALL3867,GROUP2,GROUPALL3867
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10133868,https://mrdata.usgs.gov/mrds,10133868,"",EPSG:4326,"",Zinba s,",","Greisen tin ±W-Mo,Porphyry tin,Replacement tin,Residual placer tin,Vein tin",GEO,ALL3893,GROUP2,GROUPALL3893
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10207345,https://mrdata.usgs.gov/mrds,10207345,"",EPSG:4326,"HemyingyiHermingyi,Hermingyi Mine",Hemyingyi,",","Greisen tin ±W-Mo,Vein tin",GEO,ALL3900,GROUP2,GROUPALL3900
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10231246,https://mrdata.usgs.gov/mrds,10231246,"",EPSG:4326,Kanbauk MineKanbauk,Kambauk,",,","Fluvial placer tin,Greisen tin ±W-Mo,Paleoplacer tin,Replacement tin,Residual placer tin,Vein tin",GEO,ALL3925,GROUP2,GROUPALL3925
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10279965,https://mrdata.usgs.gov/mrds,10279965,"",EPSG:4326,"",S ncession,"","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL3936,GROUP2,GROUPALL3936
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10021604,https://mrdata.usgs.gov/mrds,10021604,"",EPSG:4326,"",Sominki,",,,","Fluvial placer tin,Residual placer tin,Vein tin",GEO,ALL4208,GROUP2,GROUPALL4208
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000733,https://mrdata.usgs.gov/mrds,60000733,"",EPSG:4326,"Changsung,Changsong",Changseong,"",Fluvial placer tungsten,GEO,ALL4314,GROUP2,GROUPALL4314
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10159123,https://mrdata.usgs.gov/mrds,10159123,"",EPSG:4326,"",Kadantaung,"","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL4345,GROUP2,GROUPALL4345
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10134203,https://mrdata.usgs.gov/mrds,10134203,"",EPSG:4326,"",Widnes s,",","Fluvial placer tin,Greisen tin ±W-Mo,Paleoplacer tin,Residual placer tin",GEO,ALL4400,GROUP2,GROUPALL4400
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10159012,https://mrdata.usgs.gov/mrds,10159012,"",EPSG:4326,"",Thingandon,",","Greisen tin ±W-Mo,Porphyry tin,Residual placer tin,Vein tin",GEO,ALL4531,GROUP2,GROUPALL4531
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10279473,https://mrdata.usgs.gov/mrds,10279473,"",EPSG:4326,"",Palauk Area s,"","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL4602,GROUP2,GROUPALL4602
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10239830,https://mrdata.usgs.gov/mrds,10239830,"",EPSG:4326,"",Yanmazu North,",","Fluvial placer tin,Greisen tin ±W-Mo,Paleoplacer tin,Residual placer tin,Vein tin",GEO,ALL4604,GROUP2,GROUPALL4604
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10159135,https://mrdata.usgs.gov/mrds,10159135,"",EPSG:4326,"",Crest,",","Greisen tin ±W-Mo,Paleoplacer tin,Porphyry tin,Replacement tin,Vein tin",GEO,ALL4659,GROUP2,GROUPALL4659
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10303879,https://mrdata.usgs.gov/mrds,10303879,"",EPSG:4326,"",Karathuri s,"","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi",GEO,ALL4777,GROUP2,GROUPALL4777
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10183170,https://mrdata.usgs.gov/mrds,10183170,"",EPSG:4326,"",Kalima-Messaraba,",","Fluvial placer tin,Greisen tin ±W-Mo,Replacement tin,Residual placer tin,Vein tin",GEO,ALL4780,GROUP2,GROUPALL4780
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10182956,https://mrdata.usgs.gov/mrds,10182956,"",EPSG:4326,"",Palamaw,"",Greisen tungsten- molybdenum±Bi,GEO,ALL4795,GROUP2,GROUPALL4795
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10183608,https://mrdata.usgs.gov/mrds,10183608,"",EPSG:4326,"",Heinda,",","Fluvial placer tin,Paleoplacer tin,Residual placer tin",GEO,ALL4837,GROUP2,GROUPALL4837
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10134376,https://mrdata.usgs.gov/mrds,10134376,"",EPSG:4326,"",Kalonta,",","Greisen tin ±W-Mo,Replacement tin,Residual placer tin,Vein tin",GEO,ALL4856,GROUP2,GROUPALL4856
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000734,https://mrdata.usgs.gov/mrds,60000734,"",EPSG:4326,"Tongshin,Hicheon,Nangnim-San (Rorin-San),Chonghwatongshin",Heuicheon,"","Fluvial placer tungsten,Vein tungsten",GEO,ALL4888,GROUP2,GROUPALL4888
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000426,https://mrdata.usgs.gov/mrds,60000426,Mon State,EPSG:4326,"Hermyingyi (Sn-W),Wagone (Sn-W) In Central Range,s Paungdaw,Taugpila,Heinda,Widnes,Kanbauk (W),Zimba In Frontier Range,Steel",Tavoy,",","Greisen tin ±W-Mo,Vein tin",GEO,ALL4926,GROUP2,GROUPALL4926
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10183518,https://mrdata.usgs.gov/mrds,10183518,"",EPSG:4326,Kivumines Bishasha,Kivus,",","Greisen tin ±W-Mo,Porphyry tin,Vein tin",GEO,ALL4995,GROUP2,GROUPALL4995
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024772,https://mrdata.usgs.gov/mrds,10024772,"",EPSG:4326,"Sinhang,Kyongsu Mine,Sinheung",Shinheung,"","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Vein tungsten",GEO,ALL5007,GROUP2,GROUPALL5007
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10256228,https://mrdata.usgs.gov/mrds,10256228,"",EPSG:4326,"",Yawghwe,"","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL5023,GROUP2,GROUPALL5023
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10158919,https://mrdata.usgs.gov/mrds,10158919,"",EPSG:4326,"",Taungpila,",",Greisen tin ±W-Mo,GEO,ALL5165,GROUP2,GROUPALL5165
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10207323,https://mrdata.usgs.gov/mrds,10207323,"",EPSG:4326,"",Kambay,",","Fluvial placer tin,Greisen tin ±W-Mo,Paleoplacer tin,Residual placer tin",GEO,ALL5214,GROUP2,GROUPALL5214
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10279787,https://mrdata.usgs.gov/mrds,10279787,"",EPSG:4326,"",Banhuni Area,",","Greisen tin ±W-Mo,Porphyry tin,Vein tin",GEO,ALL5238,GROUP2,GROUPALL5238
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10099701,https://mrdata.usgs.gov/mrds,10099701,"",EPSG:4326,"",Kun Buk,",pper,balt,,,",Alkalic epithermal gold ± Ag,GEO,ALL5342,GROUP2,GROUPALL5342
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10255821,https://mrdata.usgs.gov/mrds,10255821,"",EPSG:4326,"",Kyaukmedaung,",","Fluvial placer tin,Paleoplacer tin,Residual placer tin",GEO,ALL5373,GROUP2,GROUPALL5373
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10158798,https://mrdata.usgs.gov/mrds,10158798,"",EPSG:4326,"",Tagu s,",","Greisen tin ±W-Mo,Paleoplacer tin,Porphyry tin,Residual placer tin,Vein tin",GEO,ALL5438,GROUP2,GROUPALL5438
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069717,https://mrdata.usgs.gov/mrds,10069717,"",EPSG:4326,"",Sang Dong,",,pper,,,","Greisen tungsten- molybdenum±Bi,Skarn molybdenum,Skarn tungsten ± Mo",GEO,ALL5501,GROUP2,GROUPALL5501
"","https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10280519,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10021615",https://mrdata.usgs.gov/mrds,"10280519,10021615","",EPSG:4326,"Yonqwoi,Japanese,Joto,Sang-Dong,Neitsetu,Sandong",Sangdong,",,","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Vein tungsten,Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Vein tungsten",GEO,ALL5570,GROUP2,GROUPALL5570
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024770,https://mrdata.usgs.gov/mrds,10024770,"",EPSG:4326,"",Geumgang,"","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Vein tungsten",GEO,ALL5625,GROUP2,GROUPALL5625
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10183255,https://mrdata.usgs.gov/mrds,10183255,"",EPSG:4326,"",Taung-Shun-Taung,",","Greisen tin ±W-Mo,Porphyry tin,Vein tin",GEO,ALL5725,GROUP2,GROUPALL5725
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10021649,https://mrdata.usgs.gov/mrds,10021649,"",EPSG:4326,"Heinze Chaung,Gulf of Martaban",Heinze Basin,",","Fluvial placer tin,Paleoplacer tin",GEO,ALL5764,GROUP2,GROUPALL5764
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10158789,https://mrdata.usgs.gov/mrds,10158789,"",EPSG:4326,"",Mohochaung,",","Greisen tungsten- molybdenum±Bi,Supergene lead",GEO,ALL5905,GROUP2,GROUPALL5905
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10280076,https://mrdata.usgs.gov/mrds,10280076,"",EPSG:4326,"",Rubber Mile,",","Greisen tin ±W-Mo,Paleoplacer tin,Residual placer tin,Vein tin",GEO,ALL6101,GROUP2,GROUPALL6101
"",https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-47p3rmzk__1,https://w3id.org/usgs/z/4530692/47P3RMZK,1,"","","",Cantung,"",Skarn deposit,TXT,https://w3id.org/usgs/z/4530692/47P3RMZK0,GROUP2,GROUPhttps://w3id.org/usgs/z/4530692/47P3RMZK0
"",https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-4dx4gjdw__1,https://w3id.org/usgs/z/4530692/4DX4GJDW,1,"","","",Cantung,"","Open Pit,Underground",TXT,https://w3id.org/usgs/z/4530692/4DX4GJDW0,GROUP2,GROUPhttps://w3id.org/usgs/z/4530692/47P3RMZK0
"",https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-5atmevuv__1,https://w3id.org/usgs/z/4530692/5ATMEVUV,1,"","","",Burnt Hill,"",tungsten-quartz vein/stockwork,TXT,https://w3id.org/usgs/z/4530692/5ATMEVUV0,GROUP2,GROUPhttps://w3id.org/usgs/z/4530692/5ATMEVUV0
"",https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-8trh6ntp__1,https://w3id.org/usgs/z/4530692/8TRH6NTP,1,"","","",Grey River,"","blasthole open stoping with pastefill,narrow-vein and steeply dipping",TXT,https://w3id.org/usgs/z/4530692/8TRH6NTP0,GROUP2,GROUPhttps://w3id.org/usgs/z/4530692/8TRH6NTP0
"",https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-wnaune5k__1,https://w3id.org/usgs/z/4530692/WNAUNE5K,1,"","","",Cantung,"","Open Pit,PUG,Underground",TXT,https://w3id.org/usgs/z/4530692/WNAUNE5K0,GROUP2,GROUPhttps://w3id.org/usgs/z/4530692/47P3RMZK0
"",https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-x4v9p579__1,https://w3id.org/usgs/z/4530692/X4V9P579,1,"","","",Cantung,"","Fluvial placer tungsten,Shoreline placer tungsten,Skarn Tungsten ± Mo,Vein Tungsten",TXT,https://w3id.org/usgs/z/4530692/X4V9P5790,GROUP2,GROUPhttps://w3id.org/usgs/z/4530692/47P3RMZK0
"",https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-zatav5gc__1,https://w3id.org/usgs/z/4530692/ZATAV5GC,1,"","","",Mount Pleasant,"","",TXT,https://w3id.org/usgs/z/4530692/ZATAV5GC0,GROUP2,GROUPhttps://w3id.org/usgs/z/4530692/ZATAV5GC0
South Africa,https://minmod.isi.edu/resource/site__doi-org-10-4095-295581__787,https://doi.org/10.4095/295581,787,"",EPSG:4326,"",s Vley,",","",GEO,ALL151,GROUP3,GROUPALL151
South Africa,https://minmod.isi.edu/resource/site__doi-org-10-4095-295581__789,https://doi.org/10.4095/295581,789,"",EPSG:4326,"",Riviera,",","",GEO,ALL173,GROUP3,GROUPALL173
South Africa,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__2917,https://mrdata.usgs.gov/major-deposits,2917,"",EPSG:4326,"",Wolfram Schist Belt,"","Fluvial placer tungsten,Unclassified,Vein tungsten",GEO,ALL327,GROUP3,GROUPALL327
South Africa,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000422,https://mrdata.usgs.gov/mrds,60000422,"",EPSG:4326,"",Wolfram Schist Belt,"","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Vein tungsten",GEO,ALL327,GROUP3,GROUPALL327
South Africa,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__2918,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__2915",https://mrdata.usgs.gov/major-deposits,"2918,2915","",EPSG:4326,"","Orange River Belt West,Orange River Belt East",",,","Fluvial placer tungsten,Unclassified,Vein tungsten,Fluvial placer tungsten,Residual placer tin,Unclassified",GEO,ALL347,GROUP3,GROUPALL347
South Africa,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000421,https://mrdata.usgs.gov/mrds,60000421,"",EPSG:4326,"",Orange River Belt West,"",Vein tungsten,GEO,ALL347,GROUP3,GROUPALL347
