country,ms_uri,source_id,record_id,state_or_province,crs,other_names,site_name,commodity,deposit_type,link_method,GroupID
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10161403,https://mrdata.usgs.gov/mrds,10161403,Alaska,EPSG:4326,"",Shara Mountain,"","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi",GEO,ALL4731
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10048632,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10056099",https://mrdata.usgs.gov/mrds,"10056099,10048632",Washington,EPSG:4326,Rudebeck-Florence Rae,Florence Rae,",,,,pper,,,,,,pper,,,,","",GEO,ALL4732
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039551,https://mrdata.usgs.gov/mrds,10039551,Arizona,EPSG:4326,"",Buster Lode,",,","Greisen tungsten- molybdenum±Bi,Vein tungsten",GEO,ALL4734
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10011761,https://mrdata.usgs.gov/mrds,10011761,Montana,EPSG:4326,Lincoln Creek Placer,Linln Gulch Placer,",",Fluvial placer gold,GEO,ALL4737
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10125058,https://mrdata.usgs.gov/mrds,10125058,Nevada,EPSG:4326,Silver Prospect,I,",,","",GEO,ALL4738
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10078342,https://mrdata.usgs.gov/mrds,10078342,Idaho,EPSG:4326,Union,Wakeup Jim,",,,,,pper","",GEO,ALL4739
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10115206,https://mrdata.usgs.gov/mrds,10115206,California,EPSG:4326,"",High Noon,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL4740
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002047,https://mrdata.usgs.gov/mrds,10002047,Alaska,EPSG:4326,"",Lindblom  Placer,",","Fluvial placer gold,Fluvial placer tungsten",GEO,ALL4742
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10090959,https://mrdata.usgs.gov/mrds,10090959,Nevada,EPSG:4326,Tom Kenyon Property,Crystal s,"",Skarn tungsten ± Mo,GEO,ALL4743
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008582,https://mrdata.usgs.gov/mrds,10008582,California,EPSG:4326,"",Wangood Lord s,"","Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL4745
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10222628,https://mrdata.usgs.gov/mrds,10222628,Nevada,EPSG:4326,"",Toulon Mill,",,,,","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL4746
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10035150,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10236186",https://mrdata.usgs.gov/mrds,"10035150,10236186",California,EPSG:4326,"Raindrop,Raindrop Prospect,Van Loon","Van Loon s,Van Loon","","Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo,Vein tungsten,Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo",GEO,ALL4747
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10197854,https://mrdata.usgs.gov/mrds,10197854,Nevada,EPSG:4326,"Ski-High,Topaz,Empire,Arrowhead Mine",Sweet,",","Breccia pipe molybdenum,Greisen tungsten- molybdenum±Bi,Skarn molybdenum,Skarn tungsten ± Mo",GEO,ALL4748
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008550,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10285137",https://mrdata.usgs.gov/mrds,"10285137,10008550",California,EPSG:4326,",Panaminas,Inc,Adamson Claims,Wheeler Ridge Tungsten Mine,Blue Jay Claim,Adamson Tungsten Deposit",Adamson,",,,,,pper","Skarn tungsten ± Mo,Skarn molybdenum,Skarn tungsten ± Mo",GEO,ALL4749
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10261212,https://mrdata.usgs.gov/mrds,10261212,California,EPSG:4326,"",Blue Bird and Eagle,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL4750
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10138041,https://mrdata.usgs.gov/mrds,10138041,Arizona,EPSG:4326,"Don Pedro M S 4250,Unpatented Claims M S 4250,Maudina M S 4250,Williams Tungsten,Unpat,Campo Bonito Tungsten Property,Cody Tunnel",Old Maudina,",,,pper","Breccia pipe molybdenum,Greisen tungsten- molybdenum±Bi,Vein tungsten",GEO,ALL4751
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10035346,https://mrdata.usgs.gov/mrds,10035346,California,EPSG:4326,"",Unnamed s,"",Skarn tungsten ± Mo,GEO,ALL4752
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10022727,https://mrdata.usgs.gov/mrds,10022727,California,EPSG:4326,"",er,"","Skarn tungsten ± Mo,Vein tungsten",GEO,ALL4753
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039476,https://mrdata.usgs.gov/mrds,10039476,Arizona,EPSG:4326,"",Last Chance,"","Skarn tungsten ± Mo,Vein tungsten",GEO,ALL4755
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10013099,https://mrdata.usgs.gov/mrds,10013099,Colorado,EPSG:4326,"",Jack of Diamonds,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL4756
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10247591,https://mrdata.usgs.gov/mrds,10247591,Nevada,EPSG:4326,"",Murphy,"","Greisen tungsten- molybdenum±Bi,Porphyry tungsten",GEO,ALL4757
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10161129,https://mrdata.usgs.gov/mrds,10161129,Arizona,EPSG:4326,"",Lucky Swede Lode,"pper,,,","Breccia pipe copper,Breccia pipe molybdenum,Supergene silver",GEO,ALL4758
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10260983,https://mrdata.usgs.gov/mrds,10260983,California,EPSG:4326,"",Reiss,"","Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo",GEO,ALL4759
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10174038,https://mrdata.usgs.gov/mrds,10174038,Nevada,EPSG:4326,"Sulphide Prospect,Luning",Garfield Hills,",","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL4760
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10135904,https://mrdata.usgs.gov/mrds,10135904,Alaska,EPSG:4326,"Silver Dollar 1-18,Black Bear,Diebold,Caribou Creek Lode,Silver Mine,California Creek Lode,Diamond Drill,Prospect Mining Co,Danzinger",Dollar,"pper,,,,,,",Vein five-element,GEO,ALL4762
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10107557,https://mrdata.usgs.gov/mrds,10107557,Alaska,EPSG:4326,"",Fairbanks  Placer,",,,,","Fluvial placer gold,Fluvial placer tin",GEO,ALL4763
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10174956,https://mrdata.usgs.gov/mrds,10174956,Nevada,EPSG:4326,"",Bell,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL4764
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10091305,https://mrdata.usgs.gov/mrds,10091305,Colorado,EPSG:4326,"March Wind-Red Bird,Pleasant Dream Annie L,2,Smith,Little Lester,Parker,Luckie,April Fool,Balmoral",Lookout,"",Vein tungsten,GEO,ALL4765
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10042499,https://mrdata.usgs.gov/mrds,10042499,Nevada,EPSG:4326,"A,Claim,Unnamed Prospect Johnson,1977,C,NBMG Sample Site 2847",Snow Bird,"pper,","Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL4766
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10091293,https://mrdata.usgs.gov/mrds,10091293,Colorado,EPSG:4326,"Shaft,Roose Vein,Harrington Tunnel,Roose Tunnel,Town Lot Vein",Roose,"","Greisen tungsten- molybdenum±Bi,Vein tungsten",GEO,ALL4767
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10100951,https://mrdata.usgs.gov/mrds,10100951,Alaska,EPSG:4326,"Spruce Creek,Little Creek,Ganes Creek",Ophir Area,",","Fluvial placer gold,Fluvial placer tungsten,Shoreline placer gold",GEO,ALL4768
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10032794,https://mrdata.usgs.gov/mrds,10032794,Oregon,EPSG:4326,"",Weatherby Mtn,",",Mesozonal orogenic gold,GEO,ALL4769
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10212780,https://mrdata.usgs.gov/mrds,10212780,California,EPSG:4326,"Mayday Tungsten Mine,White Dollar Mine",May Day,"","Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL4770
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10125656,https://mrdata.usgs.gov/mrds,10125656,Nevada,EPSG:4326,Nevada Milling Co Mill,Wells  Mill,"","Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL4771
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10001761,https://mrdata.usgs.gov/mrds,10001761,Alaska,EPSG:4326,"",Unnamed,"",Fluvial placer tungsten,GEO,ALL4772
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10046945,https://mrdata.usgs.gov/mrds,10046945,Nevada,EPSG:4326,"","",",",Greisen tungsten- molybdenum±Bi,GEO,ALL4773
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10247316,https://mrdata.usgs.gov/mrds,10247316,Nevada,EPSG:4326,"",4 Winds,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL4774
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10035225,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10236613",https://mrdata.usgs.gov/mrds,"10035225,10236613",California,EPSG:4326,"Buckhorn,",Snow White,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL4781
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10166081,https://mrdata.usgs.gov/mrds,10166081,California,EPSG:4326,"Bigelow Group,Mc Mahon",Bigelow,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL4782
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10071893,https://mrdata.usgs.gov/mrds,10071893,Idaho,EPSG:4326,Homestake,pper Queen,",pper",Greisen tungsten- molybdenum±Bi,GEO,ALL4783
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10102391,https://mrdata.usgs.gov/mrds,10102391,Arizona,EPSG:4326,"",King,",","Replacement manganese,Supergene manganese",GEO,ALL4784
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10165368,https://mrdata.usgs.gov/mrds,10165368,California,EPSG:4326,"",Unnamed,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL4786
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10117533,https://mrdata.usgs.gov/mrds,10117533,California,EPSG:4326,"",C C Lode No,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL4787
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10108232,https://mrdata.usgs.gov/mrds,10108232,Colorado,EPSG:4326,"",Monday Lode,"","Greisen tungsten- molybdenum±Bi,Vein tungsten",GEO,ALL4788
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10119011,https://mrdata.usgs.gov/mrds,10119011,Colorado,EPSG:4326,"",Adams Lode - Bismark,"",Greisen tungsten- molybdenum±Bi,GEO,ALL4789
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067202,https://mrdata.usgs.gov/mrds,10067202,Washington,EPSG:4326,"",Blue Grouse Mtn Area  King Etc,"",Greisen tungsten- molybdenum±Bi,GEO,ALL4790
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10188827,https://mrdata.usgs.gov/mrds,10188827,California,EPSG:4326,"Laurel Creek Tungsten,1",Laurel   No,",,","Greisen tungsten- molybdenum±Bi,Skarn molybdenum,Skarn tungsten ± Mo",GEO,ALL4791
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10258056,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10026838",https://mrdata.usgs.gov/mrds,"10258056,10026838",Arizona,EPSG:4326,"Del Ray Silver,Merged Mines Property,Del Ray Silver Continental Tungsten","Westlake,Westlake",",,,pper,,,,,pper","Greisen tungsten- molybdenum±Bi,Greisen tungsten- molybdenum±Bi,Vein tungsten",GEO,ALL4792
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10174582,https://mrdata.usgs.gov/mrds,10174582,Nevada,EPSG:4326,"",Keyes,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL4793
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10011559,https://mrdata.usgs.gov/mrds,10011559,Idaho,EPSG:4326,Lavigne and Maher Tungsten Property,Prosperity,"","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Vein tungsten",GEO,ALL4794
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10184914,https://mrdata.usgs.gov/mrds,10184914,Alaska,EPSG:4326,"Hydro-Cone,John,s Second Best,Martin,Tundra Bunny,Weasel Track,s Grubstake,s Luck,Jimbo",s Best,",",Fluvial placer tungsten,GEO,ALL4796
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10026985,https://mrdata.usgs.gov/mrds,10026985,Arizona,EPSG:4326,"",Almino,",",Supergene manganese,GEO,ALL4797
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10271995,https://mrdata.usgs.gov/mrds,10271995,Nevada,EPSG:4326,"",Atlas Mill,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL4798
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10046959,https://mrdata.usgs.gov/mrds,10046959,Nevada,EPSG:4326,"",14,"","Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL4799
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10286217,https://mrdata.usgs.gov/mrds,10286217,California,EPSG:4326,"",D,",","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL4800
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10212174,https://mrdata.usgs.gov/mrds,10212174,California,EPSG:4326,"Laurel-Mcgee Rare Ii Area,1,Horseshoe No",Pappas,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL4801
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10201634,https://mrdata.usgs.gov/mrds,10201634,Oregon,EPSG:4326,Mitchell Property,Mountain View s,",","Epizonal orogenic gold,Greisen tungsten- molybdenum±Bi",GEO,ALL4803
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10071683,https://mrdata.usgs.gov/mrds,10071683,Idaho,EPSG:4326,"",en Way Up,",pper,,",Vein polymetallic,GEO,ALL4805
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10125219,https://mrdata.usgs.gov/mrds,10125219,Nevada,EPSG:4326,"Stevenson and Schuppy Mine 1921,Fnbe Claim Group 1971,Dorrough Prospect 1984,Shoshone Creek Tungsten Prospects,Round Mtn Tungsten Mine 1911,Low Risk Claim Group 1993",Stevenson and Schuppy,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL4806
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10013966,https://mrdata.usgs.gov/mrds,10013966,Colorado,EPSG:4326,"",Lookout,",","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL4807
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10014346,https://mrdata.usgs.gov/mrds,10014346,Nevada,EPSG:4326,"",2,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL4809
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10244655,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10019913",https://mrdata.usgs.gov/mrds,"10019913,10244655",Montana,EPSG:4326,"",Nugget,",pper,,,","Greisen tungsten- molybdenum±Bi,Skarn molybdenum,Skarn tungsten ± Mo,Greisen tungsten- molybdenum±Bi",GEO,ALL4811
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10295177,https://mrdata.usgs.gov/mrds,10295177,Nevada,EPSG:4326,"Emerson Mine,Tempiute Mine and Mill Mill,Mill",Tempiute  and Mill Mill,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL4812
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10271641,https://mrdata.usgs.gov/mrds,10271641,Nevada,EPSG:4326,"",Three Sisters Placer,"",Fluvial placer tungsten,GEO,ALL4813
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10045141,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10045140",https://mrdata.usgs.gov/mrds,"10045141,10045140",Nevada,EPSG:4326,"",Unknown,"",Skarn tungsten ± Mo,GEO,ALL4814
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10234562,https://mrdata.usgs.gov/mrds,10234562,Arizona,EPSG:4326,Pat,Polaris Star,",,,","Breccia pipe gold,Breccia pipe molybdenum",GEO,ALL4815
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10046916,https://mrdata.usgs.gov/mrds,10046916,Nevada,EPSG:4326,"",134,",","Greisen tungsten- molybdenum±Bi,Vein tungsten",GEO,ALL4816
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008873,https://mrdata.usgs.gov/mrds,10008873,Rhode Island,EPSG:4326,"",pper  Hill,",pper,,",Greisen tungsten- molybdenum±Bi,GEO,ALL4817
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10041912,https://mrdata.usgs.gov/mrds,10041912,Utah,EPSG:4326,"",Miantonoma,",pper,","Replacement copper,Replacement gold-silver",GEO,ALL4818
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10188627,https://mrdata.usgs.gov/mrds,10188627,California,EPSG:4326,"",Unnamed Location,"","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL4819
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10003205,https://mrdata.usgs.gov/mrds,10003205,Alaska,EPSG:4326,"","",",,,pper,,,,","Greisen tin ±W-Mo,Skarn tin ± copper ± Mo",GEO,ALL4820
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10108866,https://mrdata.usgs.gov/mrds,10108866,Utah,EPSG:4326,"",Treasure Mountain,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL4821
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10060250,https://mrdata.usgs.gov/mrds,10060250,Arizona,EPSG:4326,"Johnnie Boy No,Head Center,1",Standard,",","MVT barite,Siliciclastic-mafic barite,Skarn tungsten ± Mo",GEO,ALL4822
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10275271,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10104215,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10202101",https://mrdata.usgs.gov/mrds,"10202101,10275271,10104215",South Dakota,EPSG:4326,",Durango,Harrison","Harrison,Durango",",,,,","Greisen tungsten- molybdenum±Bi,Peralkaline igneous HFSE- REE,Paleoplacer gold ± uranium,Unconformity- related REE,Greisen tungsten- molybdenum±Bi,Oxidized intrusion- related gold",GEO,ALL4824
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10103996,https://mrdata.usgs.gov/mrds,10103996,Nevada,EPSG:4326,"",Grey Eagle,",,,,,pper,","Vein polymetallic,Vein tin polymetallic",GEO,ALL4825
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10286456,https://mrdata.usgs.gov/mrds,10286456,California,EPSG:4326,"Tungsten Springs Mine,Benson,Colorado Vista Mine",Benson,"","Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL4826
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10159754,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10045002",https://mrdata.usgs.gov/mrds,"10159754,10045002",Nevada,EPSG:4326,",Barnes,NBMG Sample Site 2965,Noviak Prospect",Saddle,"pper,,,","Skarn tungsten ± Mo,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL4827
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10115442,https://mrdata.usgs.gov/mrds,10115442,California,EPSG:4326,"Victor,Mazume 1-3",Tehipite,"","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL4828
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10295588,https://mrdata.usgs.gov/mrds,10295588,Nevada,EPSG:4326,"",Imlay View,"","Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL4829
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10046931,https://mrdata.usgs.gov/mrds,10046931,Nevada,EPSG:4326,"Usbm Sample Locality,13",Horse Canyon,"","Greisen tungsten- molybdenum±Bi,Vein tungsten",GEO,ALL4830
